date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
10-11-35,0,0,0,0,0,34,0,0,0,0,0
10-12-05,0,0,0,0,0,34,0,0,0,0,0
10-12-15,0,0,0,0,0,35,0,0,0,0,0
10-12-25,0,0,0,0,0,36,0,0,0,0,0
10-12-45,0,0,0,0,0,32,0,0,0,0,0
10-12-55,0,0,0,0,0,0,0,0,0,0,37
10-13-05,0,0,0,0,0,0,0,0,0,0,32
10-13-15,0,0,0,0,0,0,0,0,0,32,0
10-13-55,0,0,0,0,0,33,0,0,0,0,0
10-14-25,0,0,0,0,0,35,0,0,0,39,37
10-14-35,0,0,0,0,0,35,0,0,0,0,37
10-14-45,0,0,0,0,34,41,0,0,0,35,34
10-14-55,0,0,0,0,0,38,0,0,0,0,0
10-15-25,0,0,0,0,0,0,0,0,0,0,37
10-15-55,0,0,0,0,0,36,0,0,0,0,0
10-16-05,0,0,0,0,0,37,0,0,0,0,0
10-16-15,0,0,0,0,0,37,0,0,0,39,0
10-16-25,0,0,0,0,0,0,0,0,0,34,0
10-16-35,0,0,0,0,0,39,0,0,0,0,0
10-16-45,0,0,0,0,0,36,0,0,0,0,0
10-17-05,0,34,0,0,0,39,0,0,0,0,0
10-17-15,0,0,0,0,40,40,0,0,0,42,0
10-17-25,0,0,0,0,0,34,0,0,34,0,0
10-17-35,0,0,0,0,0,37,0,0,0,0,32
10-17-45,0,0,0,0,0,35,0,0,0,33,0
10-18-05,0,0,0,0,0,0,0,0,0,34,0
10-18-15,0,0,0,0,34,37,0,0,0,0,35
10-18-25,0,0,0,0,35,35,0,0,0,34,36
10-18-35,0,35,0,0,0,34,32,0,0,0,44
10-18-45,0,0,0,0,32,33,0,0,0,33,0
10-18-55,0,0,0,0,35,0,0,0,0,37,0
10-19-05,0,0,0,0,37,0,0,0,0,33,0
10-19-15,0,36,0,0,38,33,0,0,0,0,0
10-19-25,0,32,0,0,0,37,0,0,0,0,0
10-19-35,0,0,0,0,0,43,0,0,0,0,0
10-19-45,0,0,0,0,0,37,0,0,0,0,0
10-19-55,37,0,0,0,0,52,0,0,0,0,0
10-20-05,34,33,0,0,0,0,0,0,0,0,0
10-20-15,37,0,0,0,0,34,0,0,0,38,0
10-20-25,0,0,0,0,0,36,0,0,0,34,0
10-20-35,0,0,0,0,0,35,0,0,0,0,36
10-20-45,0,0,0,0,0,32,0,0,0,0,32
10-20-55,0,0,0,0,0,34,0,0,0,0,37
10-21-05,0,0,0,0,0,38,0,0,0,0,41
10-21-15,0,0,0,0,0,37,0,0,0,0,34
10-21-25,0,0,0,0,0,36,0,0,0,0,34
10-21-35,0,0,0,0,0,38,0,0,0,36,0
10-21-45,0,0,0,0,0,36,0,0,0,0,0
10-21-55,0,0,0,0,0,38,0,0,0,0,0
10-22-05,0,0,0,0,0,37,0,0,0,37,33
10-22-15,0,0,0,0,0,34,0,0,0,0,0
10-22-25,0,0,0,0,0,41,0,0,0,35,0
10-22-35,0,0,0,0,0,36,0,0,0,0,0
10-22-45,0,0,0,0,0,37,0,0,0,0,0
10-22-55,0,0,0,0,0,35,0,0,0,0,0
10-23-05,0,0,0,0,0,36,0,0,0,34,0
10-23-15,0,0,0,0,0,33,0,0,0,33,0
10-23-25,0,0,0,0,0,38,0,0,0,0,34
10-23-35,0,0,0,0,0,37,0,0,0,34,0
10-24-05,0,0,0,0,0,0,0,0,0,32,0
10-24-15,0,0,0,0,34,36,0,0,0,35,0
10-24-25,0,0,0,0,0,37,0,0,0,33,34
10-24-35,0,0,0,0,0,40,0,0,0,33,34
10-24-45,0,0,0,0,0,37,0,0,0,35,0
10-24-55,0,0,0,0,0,35,0,0,0,34,0
10-25-05,0,0,0,0,0,40,0,0,0,35,0
10-25-15,0,0,0,0,0,36,0,0,0,0,0
10-25-25,0,0,0,0,0,34,0,0,0,0,0
10-25-55,0,0,0,0,0,0,0,0,0,0,33
10-26-05,0,0,0,0,34,40,0,0,0,0,35
10-26-15,0,0,0,0,35,36,0,0,0,0,0
10-26-25,0,0,0,0,33,51,0,0,0,34,0
10-26-35,0,0,0,0,0,50,0,0,0,34,0
10-26-45,0,0,0,0,0,42,0,0,0,36,0
10-26-55,0,0,0,0,0,41,0,0,0,34,0
10-27-05,0,0,0,0,0,37,0,0,0,34,0
10-27-15,0,0,37,0,34,36,0,0,0,36,0
10-27-25,0,0,37,36,34,41,0,0,0,0,0
10-27-35,0,0,0,32,35,32,0,0,0,0,0
10-27-45,0,0,35,0,34,36,0,0,0,0,0
10-27-55,0,0,32,0,33,36,0,0,0,0,0
10-28-05,0,0,34,0,33,38,0,0,0,33,0
10-28-15,0,0,40,0,34,39,0,0,0,0,0
10-28-25,0,0,38,34,36,39,0,0,0,0,0
10-28-35,0,0,0,0,37,40,0,0,0,0,0
10-28-45,0,0,35,0,34,43,0,0,0,0,0
10-28-55,0,0,34,0,0,40,0,0,0,0,0
10-29-05,0,34,36,34,0,43,0,0,0,0,0
10-29-15,0,0,0,0,33,47,0,0,0,0,43
10-29-25,38,0,43,40,0,34,0,0,0,0,34
