date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin,Taj,Silas,Beatrice,Willa
17-43-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-43-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-43-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-43-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-43-45,0,34,45,0,35,0,42,0,0,0,0,0,34,57,0,32
17-43-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-44-05,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-44-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-44-25,0,33,44,0,35,0,43,0,0,0,0,0,33,57,0,33
17-44-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-44-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-44-55,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-45-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-45-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-45-25,0,34,45,0,36,0,42,0,0,0,0,0,34,56,0,32
17-45-35,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-45-45,0,33,45,0,35,0,42,0,0,0,0,0,33,57,0,33
17-45-55,0,33,46,0,36,0,43,0,0,0,0,0,33,57,0,32
17-46-05,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,32
17-46-15,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,32
17-46-25,0,33,44,0,35,0,43,0,0,0,0,0,33,57,0,32
17-46-35,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,32
17-46-45,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
17-46-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-47-05,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-47-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-47-25,0,33,44,0,35,0,43,0,0,0,0,0,33,56,0,32
17-47-35,0,33,45,0,35,0,43,0,0,0,0,0,34,58,0,33
17-47-45,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-47-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-48-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-48-15,0,33,44,0,35,0,43,0,0,0,0,0,34,56,0,32
17-48-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-48-35,0,33,44,0,36,0,43,0,0,0,0,0,34,56,0,32
17-48-45,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-48-55,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-49-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-49-15,0,34,46,0,35,0,43,0,0,0,0,0,33,57,0,32
17-49-25,0,33,45,0,35,0,43,0,0,0,0,0,33,56,0,33
17-49-35,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-49-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-49-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-50-05,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-50-15,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-50-25,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-50-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-50-45,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,32
17-50-55,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,32
17-51-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-51-15,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,33
17-51-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-51-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-51-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-51-55,0,33,46,0,36,0,43,0,0,0,0,0,34,56,0,32
17-52-05,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-52-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-52-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-52-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-52-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-52-55,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-53-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-53-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-53-25,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-53-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-53-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-53-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-54-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-54-15,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-54-25,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-54-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-54-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-54-55,0,33,46,0,36,0,42,0,0,0,0,0,34,57,0,33
17-55-05,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,33
17-55-15,0,33,44,0,35,0,43,0,0,0,0,0,33,57,0,33
17-55-25,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
17-55-35,0,33,45,0,36,0,42,0,0,0,0,0,33,57,0,33
17-55-45,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-55-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-56-05,0,33,45,0,35,0,42,0,0,0,0,0,33,56,0,33
17-56-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-56-25,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-56-35,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
17-56-45,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-56-55,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,32
17-57-05,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-57-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-57-25,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
17-57-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-57-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-57-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-58-05,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,33
17-58-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-58-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-58-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-58-45,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,32
17-58-55,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,32
17-59-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-59-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-59-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-59-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-59-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-59-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-00-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-00-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-00-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-00-35,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,32
18-00-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-00-55,0,33,44,0,35,0,43,0,0,0,0,0,33,57,0,32
18-01-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-01-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-01-25,0,33,44,0,36,0,43,0,0,0,0,0,34,56,0,33
18-01-35,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
18-01-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-01-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-02-05,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,32
18-02-15,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,32
18-02-25,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-02-35,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-02-45,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-02-55,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,32
18-03-05,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
18-03-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-03-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-03-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-03-45,0,33,45,0,35,0,43,0,0,0,0,0,33,56,0,33
18-03-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-04-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-04-15,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-04-25,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-04-35,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-04-45,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-04-55,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-05-05,0,33,45,0,36,0,44,0,0,0,0,0,33,57,0,32
18-05-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-05-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-05-35,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
18-05-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-05-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-06-05,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-06-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-06-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-06-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-06-45,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-06-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-07-05,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-07-15,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-07-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-07-35,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-07-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-07-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-08-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-08-15,0,33,44,0,35,0,43,0,0,0,0,0,33,57,0,33
18-08-25,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,32
18-08-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-08-45,0,33,46,0,36,0,43,0,0,0,0,0,34,56,0,33
18-08-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-09-05,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
18-09-15,0,33,44,0,35,0,42,0,0,0,0,0,34,57,0,33
18-09-25,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-09-35,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
18-09-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-09-55,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-10-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-10-15,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-10-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-10-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-10-45,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-10-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-11-05,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,33
18-11-15,0,33,46,0,35,0,42,0,0,0,0,0,33,57,0,32
18-11-25,0,33,46,0,36,0,43,0,0,0,0,0,34,58,0,33
18-11-35,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,33
18-11-45,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
18-11-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-12-05,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-12-15,0,33,46,0,36,0,42,0,0,0,0,0,34,56,0,33
18-12-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-12-35,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-12-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-12-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-13-05,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,32
18-13-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-13-25,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-13-35,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-13-45,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-13-55,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-14-05,0,33,46,0,36,0,43,0,0,0,0,0,33,57,0,32
18-14-15,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-14-25,0,33,45,0,36,0,42,0,0,0,0,0,33,57,0,33
18-14-35,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-14-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-14-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-15-05,0,33,46,0,35,0,43,0,0,0,0,0,34,56,0,33
18-15-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-15-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-15-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-15-45,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-15-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-16-05,0,33,44,0,35,0,43,0,0,0,0,0,33,57,0,32
18-16-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-16-25,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
18-16-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-16-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-16-55,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,33
18-17-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-17-15,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,32
18-17-25,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-17-35,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-17-45,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,32
18-17-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-18-05,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,32
18-18-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-18-25,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
18-18-35,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,32
18-18-45,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-18-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-19-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-19-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-19-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-19-35,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-19-45,0,33,46,0,35,0,43,0,0,0,0,0,34,56,0,32
18-19-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-20-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-20-15,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
18-20-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-20-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-20-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-20-55,0,33,45,0,35,0,43,0,0,0,0,0,35,57,0,33
18-21-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-21-15,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-21-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-21-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-21-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-21-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-22-05,0,33,45,0,35,0,43,0,0,0,0,0,34,58,0,33
18-22-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-22-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-22-35,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
18-22-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-22-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-23-05,0,33,45,0,36,0,42,0,0,0,0,0,34,56,0,32
18-23-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-23-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-23-35,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,32
18-23-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-23-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-24-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-24-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-24-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-24-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-24-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-24-55,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-25-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-25-15,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-25-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-25-35,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-25-45,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
18-25-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-26-05,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,33
18-26-15,0,33,46,0,36,0,43,0,0,0,0,0,34,56,0,32
18-26-25,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-26-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-26-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-26-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-27-05,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-27-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-27-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-27-35,0,33,46,0,35,0,44,0,0,0,0,0,34,57,0,32
18-27-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-27-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-28-05,0,33,45,0,36,0,43,0,0,0,0,0,35,56,0,32
18-28-15,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-28-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-28-35,0,33,45,0,35,0,43,0,0,0,0,0,33,56,0,32
18-28-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-28-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-29-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-29-15,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
18-29-25,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-29-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-29-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-29-55,0,33,46,0,36,0,43,0,0,0,0,0,33,57,0,32
18-30-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-30-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-30-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-30-35,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-30-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-30-55,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-31-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-31-15,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-31-25,0,33,45,0,36,0,42,0,0,0,0,0,34,56,0,33
18-31-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-31-45,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-31-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-32-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-32-15,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-32-25,0,33,46,0,35,0,42,0,0,0,0,0,34,57,0,33
18-32-35,0,33,46,0,36,0,42,0,0,0,0,0,34,57,0,33
18-32-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-32-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-33-05,0,33,44,0,35,0,43,0,0,0,0,0,34,56,0,33
18-33-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-33-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-33-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-33-45,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
18-33-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-34-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-34-15,0,33,45,0,35,0,44,0,0,0,0,0,34,57,0,33
18-34-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-34-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-34-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-34-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-35-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-35-15,0,33,45,0,36,0,42,0,0,0,0,0,33,56,0,33
18-35-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-35-35,0,33,45,0,36,0,43,0,0,0,0,0,33,56,0,32
18-35-45,0,33,45,0,36,0,43,0,0,0,0,0,33,56,0,33
18-35-55,0,33,45,0,36,0,42,0,0,0,0,0,33,57,0,33
18-36-05,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-36-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-36-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-36-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-36-45,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-36-55,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-37-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-37-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-37-25,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,32
18-37-35,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
18-37-45,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,32
18-37-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-38-05,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-38-15,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-38-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-38-35,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,33
18-38-45,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
18-38-55,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,33
18-39-05,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-39-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-39-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-39-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-39-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-39-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-40-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-40-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-40-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-40-35,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-40-45,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-40-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-41-05,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-41-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-41-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-41-35,0,33,45,0,35,0,43,0,0,0,0,0,34,58,0,33
18-41-45,0,33,46,0,36,0,43,0,0,0,0,0,33,57,0,32
18-41-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-42-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-42-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-42-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-42-35,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-42-45,0,33,45,0,35,0,43,0,0,0,0,0,34,58,0,33
18-42-55,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-43-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-43-15,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,33
18-43-25,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,33
18-43-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-43-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-43-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
