date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
13-01-15,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
13-01-25,0,0,49,41,0,47,0,0,0,0,0,0,0,0,31,0
13-01-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-01-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-01-55,0,0,47,40,0,47,0,0,0,0,0,0,0,0,32,0
13-02-05,0,0,48,41,0,48,0,0,0,0,31,0,0,0,31,0
13-02-15,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-02-25,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
13-02-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-02-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-02-55,0,0,47,41,0,48,0,0,0,0,0,0,0,0,32,0
13-03-05,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
13-03-15,0,0,48,41,0,47,0,0,0,0,0,0,0,0,32,0
13-03-25,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-03-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-03-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-03-55,0,0,48,41,0,47,0,0,0,0,0,0,0,0,32,0
13-04-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-04-15,0,0,47,41,0,48,0,0,0,0,0,0,0,0,32,0
13-04-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-04-35,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-04-45,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
13-04-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-05-05,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-05-15,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-05-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-05-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-05-45,0,0,50,40,0,48,0,0,0,0,0,0,0,0,32,0
13-05-55,0,0,47,40,0,48,0,0,0,0,0,0,0,0,32,0
13-06-05,0,0,49,41,0,48,0,0,0,0,0,0,0,0,31,0
13-06-15,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-06-25,0,0,47,41,0,48,0,0,0,0,0,0,0,0,32,0
13-06-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-06-45,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-06-55,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-07-05,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
13-07-15,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-07-25,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-07-35,0,0,48,40,0,48,0,0,0,0,0,0,0,0,31,0
13-07-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-07-55,0,0,46,41,0,48,0,0,0,0,0,0,0,0,32,0
13-08-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-08-15,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-08-25,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
13-08-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-08-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-08-55,0,0,49,40,0,48,0,0,0,0,0,0,0,0,31,0
13-09-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-09-15,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-09-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-09-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-09-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-09-55,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
13-10-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-10-15,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-10-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-10-35,0,0,48,40,0,48,0,0,0,0,0,0,0,0,31,0
13-10-45,0,0,49,41,0,48,0,0,0,0,0,0,0,0,31,0
13-10-55,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
13-11-05,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-11-15,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-11-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-11-35,0,0,48,41,0,48,0,0,0,0,31,0,0,0,32,0
13-11-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-11-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-12-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-12-15,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-12-25,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-12-35,0,0,49,41,0,47,0,0,0,0,0,0,0,0,32,0
13-12-45,0,0,49,41,0,47,0,0,0,0,0,0,0,0,32,0
13-12-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-13-05,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-13-15,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-13-25,0,0,49,41,0,48,0,0,0,0,0,0,0,0,31,0
13-13-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-13-45,0,0,48,41,0,47,0,0,0,0,0,0,0,0,31,0
13-13-55,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-14-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-14-15,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-14-25,0,0,49,40,0,48,0,0,0,0,0,0,0,0,31,0
13-14-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-14-45,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
13-14-55,0,0,49,40,0,48,0,0,0,0,0,0,0,0,33,0
13-15-05,31,0,49,40,0,49,0,0,0,0,0,0,0,0,36,0
13-15-15,34,0,50,40,0,45,0,0,0,0,0,0,0,0,35,0
13-15-25,33,0,47,38,0,46,0,0,0,0,31,0,0,0,35,0
13-15-35,33,0,50,40,0,45,0,0,0,0,31,0,0,0,35,0
13-15-45,33,0,49,39,0,44,0,0,0,0,31,0,0,0,34,0
13-15-55,33,0,48,40,0,46,0,0,0,0,0,0,0,0,33,0
13-16-05,34,0,50,34,0,45,0,0,0,0,0,0,0,0,33,0
13-16-15,35,0,51,41,0,46,0,0,0,0,0,0,0,0,33,0
13-16-25,33,0,48,38,0,46,0,0,0,0,0,0,31,0,35,0
13-16-35,33,0,48,39,0,44,0,0,0,0,0,0,0,0,34,0
13-16-45,33,0,49,39,0,41,0,0,0,0,0,0,0,0,35,0
13-16-55,33,0,48,40,0,47,0,0,0,0,0,0,0,0,33,0
13-17-05,33,0,48,41,0,47,0,0,0,0,0,0,0,0,32,0
13-17-15,33,0,49,42,0,46,0,0,0,0,31,0,0,0,33,0
13-17-25,33,0,49,40,0,45,0,0,0,0,31,0,0,0,33,0
13-17-35,33,0,49,41,0,47,0,0,0,0,0,0,0,0,32,0
13-17-45,34,0,47,40,0,47,0,0,0,0,0,0,0,0,32,0
13-17-55,33,0,50,41,0,47,0,0,0,0,0,0,0,0,34,0
13-18-05,34,0,53,37,0,39,0,0,0,0,31,0,0,0,37,0
13-18-15,34,0,41,36,0,43,0,0,0,0,0,0,0,0,37,0
13-18-25,34,0,39,37,0,46,0,0,0,0,0,0,0,0,36,0
13-18-35,35,0,36,36,0,37,0,0,0,0,0,0,0,0,37,0
13-18-45,35,0,40,33,0,35,0,0,0,0,0,0,0,0,37,0
13-18-55,35,0,40,34,0,37,0,0,0,0,31,0,0,0,36,0
13-19-05,35,0,35,32,0,0,0,31,0,0,0,0,0,0,35,0
13-19-15,35,0,39,33,0,31,0,33,0,0,0,0,0,0,36,0
13-19-25,35,0,38,34,0,0,0,0,0,0,0,0,0,0,39,0
13-19-35,35,0,0,36,0,32,0,0,0,0,0,0,0,0,37,0
13-19-45,35,0,32,34,0,0,0,0,0,0,0,0,0,0,37,0
13-19-55,35,0,31,0,0,0,0,0,0,0,0,0,0,0,36,0
13-20-05,35,0,0,0,0,32,0,0,0,0,0,0,0,0,36,0
13-20-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-20-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,36,0
13-20-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-20-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-20-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-21-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
13-21-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-21-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-21-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-21-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-21-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-22-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-22-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-22-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-22-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-22-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-22-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-23-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-23-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-23-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-23-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-23-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-23-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-24-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-24-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-24-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-24-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-24-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-24-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-25-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-25-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
13-25-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-25-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-25-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-25-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-26-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-26-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-26-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-26-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-26-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-26-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-27-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-27-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-27-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-27-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-27-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-27-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-28-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-28-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-28-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-28-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-28-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-28-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-29-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-29-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-29-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-29-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-29-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
13-29-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-30-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-30-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-30-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-30-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-30-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-30-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-31-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-31-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-31-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-31-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-31-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-31-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-32-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-32-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-32-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-32-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-32-45,35,0,0,0,0,32,0,0,0,0,0,0,0,0,36,0
13-32-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-33-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-33-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-33-25,35,0,0,0,0,31,0,0,0,0,0,0,0,0,36,0
13-33-35,35,0,0,0,0,32,0,0,0,0,0,0,0,0,36,0
13-33-45,35,0,0,0,0,32,0,0,0,0,0,0,0,0,36,0
13-33-55,35,0,0,0,0,32,0,0,0,0,0,0,0,0,36,0
13-34-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-34-15,35,0,31,0,0,0,0,0,0,0,0,0,0,0,35,0
13-34-25,35,0,32,0,0,31,0,0,0,0,0,0,0,0,36,0
13-34-35,35,0,33,0,0,31,0,0,0,0,0,0,0,0,36,0
13-34-45,35,0,34,0,0,32,0,0,0,0,0,0,0,0,36,0
13-34-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-35-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-35-15,35,0,0,0,0,34,0,0,0,0,0,0,0,0,36,0
13-35-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-35-35,35,0,0,0,0,31,0,0,0,0,0,0,0,0,36,0
13-35-45,35,0,0,0,0,35,0,0,0,0,0,0,0,0,36,0
13-35-55,35,0,0,0,0,37,0,0,0,0,0,0,0,0,36,0
13-36-05,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
13-36-15,35,0,34,0,0,32,0,0,0,0,0,0,0,0,36,0
13-36-25,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-36-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-36-45,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
13-36-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-37-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-37-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-37-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-37-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-37-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-37-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-38-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-38-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-38-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-38-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-38-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-38-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-39-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-39-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-39-25,35,0,0,0,0,32,0,0,0,0,0,0,0,0,37,0
13-39-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-39-45,35,0,0,0,0,31,0,0,0,0,0,0,0,0,36,0
13-39-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-40-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-40-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-40-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-40-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-40-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-40-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-41-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-41-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-41-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-41-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-41-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-41-55,35,0,0,0,0,0,0,0,0,0,0,0,31,0,37,0
13-42-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
13-42-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-42-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-42-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-42-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-42-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-43-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-43-15,35,0,31,0,0,0,0,0,0,0,0,0,0,0,36,0
13-43-25,35,0,33,0,0,0,0,0,0,0,0,0,0,0,37,0
13-43-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-43-45,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
13-43-55,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-44-05,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-44-15,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-44-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
13-44-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-44-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-44-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-45-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-45-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-45-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-45-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-45-45,35,0,0,0,0,0,0,0,0,0,0,0,31,0,37,0
13-45-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-46-05,35,0,31,0,0,31,0,0,0,0,0,0,0,0,37,0
13-46-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-46-25,35,0,0,0,0,34,0,0,0,0,0,0,0,0,37,0
13-46-35,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
13-46-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-46-55,35,0,0,0,0,0,0,0,0,0,0,0,31,0,37,0
13-47-05,35,0,0,0,0,0,0,0,0,0,0,0,31,0,37,0
13-47-15,35,0,0,0,0,0,0,0,0,0,0,0,31,0,37,0
13-47-25,35,0,0,0,0,0,0,0,0,0,0,0,32,0,37,0
13-47-35,35,0,0,0,0,0,0,0,0,0,31,0,0,0,37,0
13-47-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-47-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-48-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-48-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-48-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-48-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-48-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-48-55,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
13-49-05,35,0,0,0,0,31,0,0,0,0,0,0,0,0,38,0
13-49-15,35,0,0,0,0,32,0,0,0,0,0,0,0,0,37,0
13-49-25,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-49-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-49-45,35,0,31,0,0,0,0,0,0,0,0,0,0,0,38,0
13-49-55,35,0,0,32,0,31,0,0,0,0,0,0,0,0,37,0
13-50-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-50-15,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
13-50-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-50-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-50-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-50-55,35,0,0,31,0,0,0,0,0,0,0,0,0,0,37,0
13-51-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-51-15,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
13-51-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-51-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-51-45,35,0,0,0,0,32,0,0,0,0,0,0,0,0,37,0
13-51-55,35,0,0,0,0,32,0,0,0,0,0,0,0,0,38,0
13-52-05,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-52-15,35,0,39,0,0,0,0,0,0,0,0,0,0,0,37,0
13-52-25,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
13-52-35,35,0,33,0,0,0,0,0,0,0,0,0,0,0,38,0
13-52-45,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-52-55,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-53-05,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-53-15,35,0,32,0,0,31,0,0,0,0,0,0,0,0,38,0
13-53-25,35,0,33,0,0,0,0,0,0,0,0,0,0,0,38,0
13-53-35,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-53-45,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-53-55,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-54-05,35,0,34,0,0,0,0,0,0,0,0,0,0,0,38,0
13-54-15,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-54-25,36,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-54-35,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-54-45,35,0,33,0,0,0,0,0,0,0,0,0,0,0,38,0
13-54-55,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
13-55-05,35,0,34,0,0,32,0,0,0,0,0,0,0,0,37,0
13-55-15,35,0,33,0,0,31,0,0,0,0,0,0,0,0,38,0
13-55-25,35,0,34,0,0,32,0,0,0,0,0,0,0,0,39,0
13-55-35,35,0,33,0,0,31,0,0,0,0,0,0,0,0,37,0
13-55-45,35,0,32,0,0,31,0,0,0,0,0,0,0,0,39,0
13-55-55,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-56-05,35,0,31,0,0,0,0,0,0,0,0,0,0,0,38,0
13-56-15,35,0,32,0,0,31,0,0,0,0,0,0,0,0,38,0
13-56-25,35,0,33,0,0,31,0,0,0,0,0,0,0,0,38,0
13-56-35,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
13-56-45,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
13-56-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-57-05,35,0,31,0,0,0,0,0,0,0,0,0,0,0,38,0
13-57-15,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-57-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,38,0
13-57-35,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-57-45,35,0,33,0,0,0,0,0,0,0,0,0,0,0,38,0
13-57-55,35,0,33,0,0,0,0,0,0,0,0,0,0,0,38,0
13-58-05,35,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
13-58-15,35,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0
13-58-25,35,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0
13-58-35,35,0,34,0,0,0,0,0,0,0,0,0,0,0,38,0
13-58-45,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
13-58-55,35,0,33,0,0,0,0,0,0,0,0,0,0,0,37,0
13-59-05,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
13-59-15,35,0,34,0,0,31,0,0,0,0,0,0,0,0,37,0
13-59-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13-59-35,35,0,34,0,0,0,0,0,0,0,0,0,0,0,39,0
13-59-45,35,0,33,0,0,0,0,0,0,0,0,0,33,0,38,0
13-59-55,35,0,32,0,0,33,0,0,0,0,0,0,0,0,37,0
14-00-05,35,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0
14-00-15,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
14-00-25,35,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0
14-00-35,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
14-00-45,35,0,39,0,0,0,0,0,0,0,0,0,0,0,38,0
14-00-55,35,0,36,0,0,0,0,0,0,0,0,0,0,0,38,0
14-01-05,35,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0
14-01-15,35,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0
14-01-25,35,0,38,0,0,0,0,0,0,0,0,0,0,0,37,0
14-01-35,35,0,39,0,0,0,0,0,0,0,0,0,0,0,36,0
14-01-45,36,0,38,0,0,0,0,0,0,0,0,0,0,0,37,0
14-01-55,36,0,32,0,0,0,0,0,0,0,0,0,0,0,36,0
14-02-05,35,0,32,0,0,0,0,0,0,0,0,0,0,0,36,0
