date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Willa
15-03-21,43,42,47,38,0,50,0,55,0,63,0,0,0,52,0,0
15-03-31,0,0,40,37,0,56,57,56,40,64,0,0,0,0,0,0
15-03-41,0,0,0,0,0,53,60,0,0,64,0,0,0,52,0,0
15-03-51,0,38,45,43,0,57,60,51,38,63,0,0,0,52,0,0
15-04-01,0,0,49,43,0,50,58,51,0,65,0,0,0,54,0,0
15-04-11,0,0,41,0,0,54,61,46,0,65,0,0,0,54,0,0
15-04-21,0,34,48,47,0,44,59,54,34,63,0,0,0,51,0,0
15-04-31,0,0,0,45,0,55,59,54,0,63,0,0,0,55,0,0
15-04-41,0,36,49,48,0,55,59,54,0,63,0,0,0,53,0,0
15-04-51,0,37,43,46,0,0,60,53,0,63,0,0,0,53,0,0
15-05-01,0,0,45,48,0,53,60,55,0,64,0,0,0,54,0,34
15-05-11,0,0,49,50,0,51,60,54,0,64,0,0,0,52,0,33
15-05-21,0,36,0,51,0,51,61,53,0,65,0,0,0,0,0,0
15-05-31,0,0,0,44,0,47,62,53,36,64,0,0,0,51,0,0
15-05-41,0,38,49,51,0,0,63,50,0,0,0,0,0,51,0,0
15-05-51,0,37,0,0,0,49,62,53,0,64,0,0,0,51,0,0
15-06-01,0,33,48,49,0,0,62,53,0,63,0,0,0,0,0,32
15-06-11,0,0,48,0,0,51,62,53,34,64,0,0,0,50,0,0
15-06-21,0,0,48,50,0,50,62,54,0,64,0,0,0,0,0,0
15-06-31,40,36,49,50,0,49,63,53,0,62,0,0,0,49,0,0
15-06-41,0,37,49,0,0,52,63,55,0,64,0,0,0,51,0,0
15-06-51,0,0,0,49,0,51,62,54,0,64,0,0,0,50,0,33
15-07-01,0,36,51,48,0,50,62,52,0,64,0,0,0,45,0,0
15-07-11,0,0,50,50,0,51,61,54,0,64,0,0,0,53,0,0
15-07-21,0,0,49,0,0,53,62,52,0,60,0,0,0,47,0,0
15-07-31,0,0,50,49,0,51,61,55,0,63,0,0,0,51,0,0
15-07-41,0,34,0,50,0,50,62,54,0,63,0,0,0,51,0,0
15-07-51,0,0,0,50,0,50,63,54,0,64,0,0,0,50,0,32
15-08-01,0,34,49,50,0,49,63,52,0,63,0,0,0,51,0,0
15-08-11,0,0,49,49,0,47,62,0,0,64,0,0,0,51,0,0
15-08-21,0,0,43,51,0,0,62,51,0,66,0,0,0,51,0,32
15-08-31,0,0,50,50,0,49,62,0,0,62,0,0,0,51,0,33
15-08-41,0,0,0,51,0,49,62,54,0,63,0,0,0,50,0,0
15-08-51,0,37,51,0,0,47,62,54,0,64,0,0,0,50,0,0
15-09-01,0,0,52,50,0,49,62,55,0,63,0,0,0,51,0,0
15-09-11,0,36,51,50,0,46,61,53,34,63,0,0,0,52,0,0
15-09-21,0,35,0,47,0,48,62,0,0,64,0,0,0,51,0,0
15-09-31,0,0,0,50,0,49,62,52,0,0,0,0,0,51,0,32
15-09-41,0,0,51,49,0,49,62,53,0,63,0,0,0,51,0,0
15-09-51,0,36,0,51,0,0,62,53,0,63,0,0,0,51,0,0
15-10-01,0,0,0,49,0,47,63,54,0,64,0,0,0,51,0,32
15-10-11,0,35,51,51,0,44,62,54,0,63,0,0,0,51,0,0
15-10-21,0,0,51,0,0,49,63,54,0,65,0,0,0,51,0,32
15-10-31,0,37,44,0,0,49,62,0,0,64,0,0,0,51,0,32
15-10-41,0,36,0,51,0,49,62,52,0,62,0,0,0,51,0,32
15-10-51,0,35,0,48,0,50,63,0,0,62,0,0,0,51,0,0
15-11-01,0,32,51,48,0,49,63,54,0,63,0,0,0,50,0,32
15-11-11,0,0,50,0,0,51,62,53,32,64,0,0,0,51,0,33
15-11-21,0,36,0,51,0,49,62,54,0,62,0,0,0,52,0,0
15-11-31,0,34,50,51,0,0,62,51,0,63,0,0,0,51,0,0
15-11-41,0,0,49,0,0,51,62,53,0,64,0,0,0,51,0,0
15-11-51,0,38,50,0,0,52,62,53,0,62,0,0,0,51,0,0
15-12-01,0,37,49,51,0,51,63,52,0,63,0,0,0,50,0,33
15-12-11,0,38,49,0,0,0,63,0,0,64,0,0,0,50,0,33
15-12-21,0,0,50,51,0,51,62,54,0,64,0,0,0,49,0,0
15-12-31,0,43,0,49,0,49,61,53,0,63,0,0,0,49,0,0
15-12-41,0,0,51,49,0,50,63,53,0,64,0,0,0,51,0,0
15-12-51,0,37,0,0,0,50,61,54,0,64,0,0,0,51,0,34
15-13-01,0,0,49,49,0,50,62,0,0,64,0,0,0,51,0,0
15-13-11,0,0,51,49,0,49,62,53,0,64,0,0,0,0,0,0
15-13-21,0,38,45,50,0,0,62,54,33,64,0,0,0,49,0,33
15-13-31,0,0,51,51,0,46,62,51,0,63,0,0,0,51,0,34
15-13-41,0,0,51,50,0,51,64,52,0,62,0,0,0,51,0,0
15-13-51,0,34,51,49,0,51,62,53,0,63,0,0,0,52,0,0
15-14-01,0,0,51,48,0,51,62,53,0,63,0,0,0,0,0,0
15-14-11,0,32,51,49,0,0,62,53,0,65,0,0,0,50,0,32
15-14-21,0,0,51,49,0,50,63,53,0,64,0,0,0,49,0,34
15-14-31,0,0,42,49,0,50,62,53,0,63,0,0,0,51,0,0
15-14-41,42,33,51,49,0,0,62,51,0,63,0,0,0,51,0,0
15-14-51,0,0,51,49,0,50,62,0,0,62,0,0,0,0,0,0
15-15-01,0,0,51,45,0,52,62,54,0,63,0,0,0,50,0,33
15-15-11,0,32,50,48,0,0,63,52,0,66,0,0,0,49,0,33
15-15-21,0,0,49,50,0,47,63,53,0,64,0,0,0,51,0,34
15-15-31,0,0,0,49,0,50,61,53,0,61,0,0,0,52,0,0
15-15-41,0,38,51,49,0,51,62,57,0,64,0,0,0,53,0,0
15-15-51,0,0,0,50,0,50,61,52,0,60,0,0,0,0,0,32
15-16-01,42,0,51,49,0,51,62,54,0,63,0,0,0,51,0,0
15-16-11,0,34,0,49,0,49,62,53,32,64,0,0,0,52,0,32
15-16-21,0,0,0,45,0,48,62,0,0,64,0,0,0,52,0,0
15-16-31,0,0,52,49,0,49,62,52,0,64,0,0,0,0,0,0
15-16-41,42,36,0,50,0,50,62,52,0,64,0,0,0,52,0,0
15-16-51,0,35,0,50,0,52,62,53,33,64,0,0,0,51,0,0
15-17-01,0,0,47,51,0,0,62,0,0,64,0,0,0,51,0,0
15-17-11,0,0,52,0,0,50,62,53,34,64,0,0,0,51,0,0
15-17-21,0,0,0,51,0,49,62,52,34,64,0,0,0,52,0,0
15-17-31,0,0,52,50,0,0,62,50,0,64,0,0,0,51,0,0
15-17-41,0,0,53,49,0,51,61,53,0,64,0,0,0,0,0,0
15-17-51,0,0,53,49,0,51,62,50,0,63,0,0,0,51,0,0
15-18-01,0,36,0,50,0,49,63,51,0,64,0,0,0,50,0,33
15-18-11,0,0,0,49,0,0,62,52,0,62,0,0,0,51,0,32
15-18-21,0,34,54,49,0,47,63,53,0,64,0,0,0,0,0,33
15-18-31,0,0,54,49,0,50,62,51,0,65,0,0,0,51,0,0
15-18-41,0,32,53,49,0,48,62,52,0,64,0,0,0,0,0,0
15-18-51,0,0,56,49,0,50,62,52,0,64,0,0,0,0,0,34
15-19-01,0,36,54,49,0,49,63,53,0,62,0,0,0,49,0,0
15-19-11,0,39,54,0,0,0,62,53,0,62,0,0,0,0,0,0
15-19-21,0,0,53,50,0,50,62,0,0,64,0,0,0,50,0,0
15-19-31,0,41,53,49,0,50,63,54,32,64,0,0,0,49,0,0
15-19-41,0,35,45,0,0,43,63,53,35,64,0,0,0,0,0,0
15-19-51,0,0,52,48,0,51,62,54,0,63,0,0,0,51,0,0
15-20-01,0,0,43,49,0,44,62,53,0,61,0,0,0,51,0,0
15-20-11,0,36,53,49,0,50,62,52,0,62,0,0,0,51,0,0
15-20-21,0,0,53,49,0,51,62,50,0,61,0,0,0,49,0,32
15-20-31,0,0,53,49,0,49,63,52,32,62,0,0,0,51,0,0
15-20-41,0,0,0,0,0,51,62,53,32,64,0,0,0,51,0,0
15-20-51,0,38,54,50,0,48,62,0,0,63,0,0,0,50,0,0
15-21-01,0,0,53,49,0,52,63,53,0,64,0,0,0,48,0,32
15-21-11,0,41,52,50,0,0,63,53,33,61,0,0,0,43,0,0
15-21-21,0,41,53,49,0,0,62,57,34,64,0,0,0,49,0,0
15-21-31,40,39,54,0,0,49,61,52,0,63,0,0,0,49,0,0
15-21-41,0,37,51,50,0,49,62,50,34,64,0,0,0,49,0,0
15-21-51,0,38,53,51,0,47,62,54,33,61,0,0,0,51,0,0
15-22-01,0,40,54,51,0,0,62,50,0,63,0,0,0,49,0,33
15-22-11,0,0,53,51,0,40,62,53,0,62,0,0,0,49,0,0
15-22-21,0,39,52,51,0,49,61,53,34,64,0,0,0,49,0,0
15-22-31,0,0,53,51,0,49,62,53,0,64,0,0,0,49,0,34
15-22-41,0,39,53,51,0,0,63,53,0,63,0,0,0,49,0,0
15-22-51,0,33,53,49,0,0,63,54,0,64,0,0,0,49,0,34
15-23-01,0,38,50,50,0,47,62,53,0,64,0,0,0,49,0,35
15-23-11,0,40,53,51,0,48,62,54,37,63,0,0,0,49,0,0
15-23-21,0,40,53,0,0,47,63,56,0,64,0,0,0,49,0,34
15-23-31,0,0,53,51,0,48,62,53,0,60,0,0,0,49,0,0
15-23-41,0,0,47,51,0,0,62,54,0,60,0,0,0,50,0,34
15-23-51,0,39,53,0,0,0,62,53,0,63,0,0,0,49,0,0
15-24-01,0,0,53,50,0,47,62,52,0,61,0,0,0,0,0,34
15-24-11,0,40,49,51,0,48,62,0,0,63,0,0,0,0,0,34
15-24-21,0,37,44,0,0,48,62,53,0,0,0,0,0,50,0,0
15-24-31,0,37,0,0,0,51,62,51,0,63,0,0,0,49,0,0
15-24-41,0,0,52,0,0,50,63,54,0,64,0,0,0,49,0,34
15-24-51,0,0,0,51,0,51,62,54,32,64,0,0,0,49,0,34
15-25-01,0,38,0,49,0,50,61,55,36,64,0,0,0,48,0,0
15-25-11,0,0,51,50,0,0,62,52,38,63,0,0,0,51,0,0
15-25-21,0,34,53,52,0,0,62,54,36,65,0,0,0,0,0,0
15-25-31,0,39,0,51,0,0,61,50,34,62,0,0,0,0,0,34
15-25-41,0,0,48,49,0,49,61,0,35,64,0,0,0,50,0,0
15-25-51,0,37,51,0,0,51,63,52,34,62,0,0,0,0,0,34
15-26-01,0,0,44,51,0,48,62,52,0,65,0,0,0,48,0,0
15-26-11,0,0,51,51,0,49,63,48,0,61,0,0,0,50,0,0
15-26-21,0,36,0,51,0,50,62,0,0,64,0,0,0,50,0,34
15-26-31,0,37,51,0,0,49,62,53,36,64,0,0,0,50,0,34
15-26-41,0,38,51,0,0,49,61,52,0,63,0,0,0,52,0,0
15-26-51,0,0,47,50,0,51,63,50,33,63,0,0,0,51,0,0
15-27-01,0,0,52,49,0,50,62,54,0,65,0,0,0,51,0,0
15-27-11,0,34,0,50,0,41,63,53,34,61,0,0,0,50,0,0
15-27-21,40,0,51,51,0,0,63,0,0,64,0,0,0,51,0,0
15-27-31,0,0,51,49,0,0,63,53,0,63,0,0,0,50,0,0
15-27-41,0,0,52,51,0,49,63,54,32,64,0,0,0,0,0,33
15-27-51,0,0,52,50,0,49,62,53,0,64,0,0,0,51,0,33
15-28-01,0,0,45,51,0,0,62,46,0,65,0,0,0,0,0,34
15-28-11,0,0,45,49,0,48,62,57,0,62,0,0,0,50,0,34
15-28-21,0,36,45,50,0,51,62,51,0,63,0,0,0,51,0,0
15-28-31,0,36,51,51,0,50,62,51,33,63,0,0,0,50,0,33
15-28-41,0,36,51,49,0,50,62,53,0,64,0,0,0,0,0,0
15-28-51,0,0,0,50,0,0,63,54,0,64,0,0,0,50,0,0
15-29-01,0,0,51,51,0,51,62,53,0,61,0,0,0,46,0,0
15-29-11,0,36,0,52,0,50,63,53,33,64,0,0,0,48,0,34
15-29-21,0,0,0,0,0,48,62,54,0,63,0,0,0,0,0,0
15-29-31,0,0,52,0,0,50,62,53,33,64,0,0,0,50,0,34
15-29-41,42,0,50,50,0,49,62,0,0,63,0,0,0,50,0,34
15-29-51,0,36,51,50,0,48,63,53,0,64,0,0,0,48,0,0
15-30-01,0,36,43,0,0,50,62,53,0,64,0,0,0,51,0,0
15-30-11,0,0,51,51,0,50,62,54,0,63,0,0,0,50,0,0
15-30-21,0,0,51,50,0,50,61,53,33,64,0,0,0,0,0,34
15-30-31,0,0,51,49,0,50,62,53,34,64,0,0,0,50,0,35
15-30-41,0,36,51,51,0,50,64,53,34,62,0,0,0,0,0,34
15-30-51,0,0,45,0,0,0,62,0,0,64,0,0,0,50,0,33
15-31-01,0,36,51,50,0,46,61,53,33,63,0,0,0,46,0,34
15-31-11,0,0,44,0,0,47,62,52,0,65,0,0,0,51,0,0
15-31-21,0,36,51,51,0,50,62,50,0,63,0,0,0,50,0,33
15-31-31,0,36,50,51,0,0,63,54,34,63,0,0,0,50,0,34
15-31-41,0,36,0,50,0,50,62,54,0,64,0,0,0,49,0,0
15-31-51,0,0,51,49,0,0,62,53,34,63,0,0,0,50,0,34
15-32-01,0,37,51,50,0,51,61,54,32,64,0,0,0,0,0,34
15-32-11,0,0,51,51,0,48,62,53,0,64,0,0,0,0,0,0
15-32-21,0,0,51,0,0,47,54,54,0,63,0,0,0,52,0,0
15-32-31,0,0,51,45,0,49,57,54,34,63,0,0,0,0,0,0
15-32-41,0,0,51,45,0,49,56,53,34,63,0,0,0,51,0,33
15-32-51,0,34,0,0,0,48,57,54,0,64,0,0,0,51,0,0
15-33-01,0,0,51,0,0,50,56,53,34,63,0,0,0,51,0,0
15-33-11,0,0,52,45,0,53,58,54,35,63,0,0,0,52,0,0
15-33-21,0,38,54,45,0,53,59,52,0,64,0,0,0,53,0,32
15-33-31,0,33,52,47,0,53,58,53,39,65,0,0,0,0,0,0
15-33-41,0,0,51,0,0,52,58,53,0,64,0,0,0,53,0,0
15-33-51,0,34,52,48,0,50,57,0,0,64,0,0,0,52,0,34
15-34-01,0,0,51,49,0,53,58,53,35,64,0,0,0,53,0,0
15-34-11,0,0,49,48,0,54,58,53,0,64,0,0,0,56,0,0
15-34-21,0,0,51,48,0,53,59,53,0,64,0,0,0,53,0,0
15-34-31,0,39,0,0,0,0,59,52,36,63,0,0,0,0,0,0
15-34-41,0,0,51,47,0,53,59,53,39,64,0,0,0,52,0,0
15-34-51,0,0,0,48,0,52,59,0,0,60,0,0,0,53,0,33
15-35-01,0,0,0,0,0,52,58,54,35,63,0,0,0,51,0,0
15-35-11,0,0,51,45,0,52,58,53,35,64,0,0,0,0,0,0
15-35-21,0,0,0,0,0,53,58,53,0,66,0,0,0,53,0,0
15-35-31,0,33,52,0,0,53,61,53,0,64,0,0,0,51,0,0
15-35-41,0,0,51,46,0,51,58,54,0,64,0,0,0,53,0,34
15-35-51,0,0,49,46,0,0,59,54,34,63,0,0,0,53,0,0
15-36-01,0,32,51,47,0,0,59,51,39,0,0,0,0,53,0,0
15-36-11,0,32,51,0,0,53,58,54,0,63,0,0,0,53,0,0
15-36-21,0,0,52,47,0,51,0,50,0,63,0,0,0,53,0,0
15-36-31,0,0,51,46,0,51,58,50,33,64,0,0,0,53,0,32
15-36-41,0,32,51,47,0,53,59,53,0,64,0,0,0,0,0,34
15-36-51,0,32,51,47,0,53,59,53,36,64,0,0,0,53,0,33
15-37-01,0,0,49,46,0,53,58,54,0,65,0,0,0,53,0,33
15-37-11,0,0,0,0,0,53,59,0,0,64,0,0,0,53,0,33
15-37-21,0,37,51,46,0,0,58,53,35,63,0,0,0,52,0,34
15-37-31,0,0,0,47,0,52,58,53,0,64,0,0,0,53,0,0
15-37-41,0,0,51,0,0,54,58,53,33,67,0,0,0,52,0,0
15-37-51,0,0,51,48,0,53,58,53,0,63,0,0,0,52,0,34
15-38-01,0,0,50,48,0,53,59,53,37,64,0,0,0,0,0,0
15-38-11,0,0,50,47,0,52,59,53,35,63,0,0,0,53,0,0
15-38-21,0,32,51,47,0,0,58,53,34,64,0,0,0,53,0,0
15-38-31,0,0,51,0,0,50,58,54,38,64,0,0,0,0,0,0
15-38-41,0,33,52,48,0,53,57,54,35,64,0,0,0,53,0,0
15-38-51,0,0,51,48,0,53,59,53,34,61,0,0,0,54,0,0
15-39-01,0,0,51,47,0,53,58,53,0,63,0,0,0,52,0,34
15-39-11,0,0,53,47,0,53,57,0,0,65,0,0,0,53,0,33
15-39-21,0,33,0,49,0,53,58,53,42,62,0,0,0,53,0,0
15-39-31,0,0,0,0,0,52,58,53,35,65,0,0,0,53,0,33
15-39-41,0,0,51,48,0,49,60,54,34,64,0,0,0,53,0,32
15-39-51,0,32,0,47,0,53,59,53,39,64,0,0,0,53,0,0
15-40-01,0,0,0,47,0,54,58,0,37,65,0,0,0,53,0,33
15-40-11,0,32,51,47,0,53,58,52,0,64,0,0,0,0,0,0
15-40-21,0,0,52,47,0,52,58,54,35,64,0,0,0,53,0,0
15-40-31,0,0,50,0,0,51,58,54,35,64,0,0,0,53,0,32
15-40-41,0,0,53,47,0,46,60,52,0,64,0,0,0,53,0,0
15-40-51,0,0,51,0,0,54,60,53,0,64,0,0,0,53,0,32
15-41-01,0,0,45,49,0,0,60,54,0,61,0,0,0,53,0,0
15-41-11,0,0,49,45,0,52,59,53,44,64,0,0,0,53,0,0
15-41-21,0,35,50,49,0,52,63,54,0,63,0,0,0,51,0,0
15-41-31,0,0,51,48,0,0,62,53,0,64,0,0,0,0,0,33
15-41-41,0,0,0,48,0,50,61,53,0,64,0,0,0,51,0,34
15-41-51,0,39,50,49,0,51,62,55,0,64,0,0,0,52,0,34
15-42-01,0,40,52,49,0,53,62,53,37,61,0,0,0,52,0,33
15-42-11,0,0,52,47,0,46,63,53,0,63,0,0,0,0,0,0
15-42-21,0,36,0,49,0,54,62,54,0,62,0,0,0,53,0,0
15-42-31,0,35,52,48,0,53,62,53,0,64,0,0,0,51,0,33
15-42-41,0,0,0,49,0,52,62,54,0,64,0,0,0,0,0,34
15-42-51,0,0,51,47,0,0,62,55,34,63,0,0,0,53,0,0
15-43-01,0,0,50,47,0,52,62,53,0,63,0,0,0,49,0,0
15-43-11,0,0,51,47,0,50,63,53,0,64,0,0,0,0,0,32
15-43-21,0,0,0,0,0,51,62,53,0,64,0,0,0,0,0,0
15-43-31,0,0,50,49,0,54,62,0,0,62,0,0,0,52,0,33
15-43-41,0,42,53,49,0,53,62,53,0,63,0,0,0,53,0,0
15-43-51,0,0,53,0,0,0,63,53,0,63,0,0,0,52,0,34
15-44-01,0,34,51,49,0,52,61,53,0,62,0,0,0,51,0,32
15-44-11,0,0,51,46,0,49,63,53,0,63,0,0,0,51,0,0
15-44-21,0,0,0,49,0,50,62,54,0,64,0,0,0,51,0,34
15-44-31,0,0,51,0,0,50,62,54,0,65,0,0,0,0,0,0
15-44-41,0,34,0,50,0,52,62,48,0,64,0,0,0,51,0,0
15-44-51,0,0,49,0,0,51,62,54,0,64,0,0,0,51,0,34
15-45-01,0,0,0,49,0,52,62,54,0,64,0,0,0,51,0,0
15-45-11,0,0,52,0,0,52,63,53,0,63,0,0,0,51,0,0
15-45-21,0,34,51,49,0,52,61,53,0,64,0,0,0,51,0,34
15-45-31,0,0,51,49,0,52,62,55,0,64,0,0,0,52,0,34
15-45-41,0,35,44,49,0,0,63,54,0,64,0,0,0,51,0,0
15-45-51,0,0,0,49,0,52,62,53,0,64,0,0,0,52,0,36
15-46-01,0,34,51,49,0,0,63,53,34,63,0,0,0,51,0,32
15-46-11,0,34,49,0,0,52,62,0,0,64,0,0,0,51,0,0
15-46-21,0,0,51,49,0,52,62,53,35,64,0,0,0,51,0,32
15-46-31,0,0,48,48,0,49,62,53,0,64,0,0,0,0,0,33
15-46-41,0,0,48,48,0,52,62,53,0,64,0,0,0,0,0,0
15-46-51,0,0,52,49,0,49,62,54,0,64,0,0,0,51,0,0
15-47-01,0,0,51,50,0,50,62,50,0,61,0,0,0,51,0,0
15-47-11,0,0,51,49,0,0,62,53,0,64,0,0,0,0,0,33
15-47-21,0,0,51,48,0,51,60,51,0,65,0,0,0,51,0,33
15-47-31,0,0,0,48,0,51,63,54,0,63,0,0,0,50,0,33
15-47-41,0,33,0,48,0,51,62,54,0,64,0,0,0,49,0,0
15-47-51,0,34,51,49,0,0,62,54,0,63,0,0,0,0,0,0
15-48-01,0,32,50,0,0,51,63,53,0,64,0,0,0,51,0,0
15-48-11,0,0,51,48,0,50,62,53,0,63,0,0,0,51,0,0
15-48-21,0,0,48,48,0,52,61,0,0,62,0,0,0,51,0,0
15-48-31,0,36,51,48,0,51,62,51,0,64,0,0,0,50,0,33
15-48-41,0,0,51,49,0,0,62,0,0,64,0,0,0,51,0,34
15-48-51,0,0,51,49,0,52,62,50,0,64,0,0,0,50,0,34
15-49-01,0,0,51,50,0,52,62,53,0,64,0,0,0,50,0,0
15-49-11,0,0,0,48,0,50,62,53,0,64,0,0,0,51,0,0
15-49-21,0,34,51,48,0,0,63,53,0,63,0,0,0,51,0,34
15-49-31,0,0,0,49,0,52,63,55,0,64,0,0,0,51,0,0
15-49-41,0,34,51,48,0,51,62,53,34,61,0,0,0,0,0,33
15-49-51,0,0,51,48,0,51,62,0,0,64,0,0,0,50,0,0
15-50-01,0,36,49,0,0,50,61,0,0,61,0,0,0,51,0,33
15-50-11,0,34,51,47,0,52,62,0,0,64,0,0,0,51,0,0
15-50-21,0,0,51,49,0,49,62,54,0,63,0,0,0,51,0,0
15-50-31,0,33,51,49,0,52,63,0,0,63,0,0,0,51,0,34
15-50-41,0,0,49,0,0,52,62,53,0,64,0,0,0,52,0,0
15-50-51,0,34,0,48,0,52,62,53,0,64,0,0,0,51,0,0
15-51-01,0,0,0,48,0,52,59,0,0,61,0,0,0,52,0,0
15-51-11,0,34,52,49,0,49,62,53,0,64,0,0,0,51,0,0
15-51-21,0,34,51,0,0,52,62,52,0,63,0,0,0,51,0,0
15-51-31,0,0,51,48,0,52,63,53,0,64,0,0,0,51,0,0
15-51-41,0,34,51,49,0,52,64,53,0,63,0,0,0,51,0,0
15-51-51,37,33,0,49,0,51,62,53,36,63,0,0,0,52,0,33
15-52-01,0,0,44,0,0,52,63,53,0,64,0,0,0,51,0,0
15-52-11,0,0,51,49,0,49,62,0,0,64,0,0,0,0,0,0
15-52-21,0,34,0,49,0,52,62,51,0,64,0,0,0,50,0,0
15-52-31,0,34,51,49,0,52,62,53,0,64,0,0,0,51,0,34
15-52-41,0,0,51,49,0,51,62,53,0,63,0,0,0,0,0,32
15-52-51,0,34,0,49,0,52,63,53,0,64,0,0,0,51,0,0
15-53-01,0,35,48,49,0,52,62,53,0,63,0,0,0,50,0,0
15-53-11,0,0,51,49,0,0,62,53,0,64,0,0,0,50,0,0
15-53-21,0,35,51,0,0,52,63,0,0,64,0,0,0,0,0,0
15-53-31,0,33,44,49,0,51,61,54,0,64,0,0,0,49,0,0
15-53-41,0,0,0,0,0,51,62,53,0,64,0,0,0,51,0,0
15-53-51,0,34,44,48,0,0,62,53,0,0,0,0,0,0,0,34
15-54-01,0,0,50,49,0,51,62,54,35,63,0,0,0,51,0,0
15-54-11,0,0,51,0,0,0,61,52,0,64,0,0,0,51,0,0
15-54-21,0,0,48,49,0,51,63,54,0,62,0,0,0,0,0,0
15-54-31,0,0,0,49,0,0,61,52,0,64,0,0,0,51,0,0
15-54-41,0,36,51,0,0,0,62,53,0,64,0,0,0,50,0,34
15-54-51,0,0,51,49,0,50,62,52,0,65,0,0,0,52,0,0
15-55-01,0,33,50,49,0,0,62,53,34,64,0,0,0,51,0,0
15-55-11,0,0,51,48,0,52,62,56,0,64,0,0,0,49,0,0
15-55-21,41,0,42,48,0,50,62,0,32,64,0,0,0,51,0,0
15-55-31,0,0,51,48,0,51,62,54,0,0,0,0,0,51,0,0
15-55-41,0,0,51,48,0,51,61,53,0,64,0,0,0,50,0,0
15-55-51,0,0,51,0,0,0,62,53,36,63,0,0,0,52,0,0
15-56-01,0,0,51,49,0,51,62,54,0,64,0,0,0,50,0,0
15-56-11,0,0,51,48,0,52,62,54,0,63,0,0,0,51,0,0
15-56-21,0,34,51,48,0,0,62,0,0,63,0,0,0,51,0,0
15-56-31,0,0,51,0,0,47,61,0,0,64,0,0,0,51,0,0
15-56-41,0,34,45,0,0,52,61,53,0,64,0,0,0,51,0,0
15-56-51,0,34,51,49,0,52,62,53,0,64,0,0,0,51,0,0
15-57-01,0,0,51,0,0,45,62,53,0,64,0,0,0,0,0,34
15-57-11,40,0,48,0,0,52,62,53,34,64,0,0,0,51,0,0
15-57-21,0,34,0,48,0,52,62,53,0,64,0,0,0,51,0,0
15-57-31,41,0,51,48,0,52,62,53,0,62,0,0,0,51,0,0
15-57-41,40,0,51,49,0,51,63,52,0,63,0,0,0,0,0,34
15-57-51,40,0,51,49,0,51,62,53,0,62,0,0,0,49,0,0
15-58-01,0,0,49,49,0,51,62,52,0,0,0,0,0,51,0,33
15-58-11,0,34,0,48,0,51,63,52,0,65,0,0,0,51,0,0
15-58-21,0,33,51,49,0,52,62,53,0,63,0,0,0,50,0,0
15-58-31,0,0,51,0,0,51,62,54,0,63,0,0,0,51,0,0
15-58-41,0,34,52,49,0,51,62,53,0,64,0,0,0,51,0,33
15-58-51,0,0,0,51,0,0,62,49,0,65,0,0,0,51,0,0
15-59-01,0,35,48,50,0,51,62,52,0,63,0,0,0,51,0,0
15-59-11,0,35,0,49,0,53,61,53,0,65,0,0,0,52,0,0
15-59-21,0,0,48,48,0,52,62,53,0,63,0,0,0,0,0,33
15-59-31,40,34,49,48,0,52,62,50,0,64,0,0,0,49,0,0
15-59-41,0,36,44,48,0,52,62,53,0,64,0,0,0,51,0,34
15-59-51,0,36,51,48,0,0,61,51,0,63,0,0,0,0,0,32
