date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
12-21-11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-21-21,33,0,0,0,0,33,31,0,0,0,0,0,0,0,0,0
12-21-31,31,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-21-41,32,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-21-51,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-22-01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-22-11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-22-21,33,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
12-22-31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-22-41,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-22-51,33,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
12-23-01,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-23-11,31,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
12-23-21,34,0,0,0,0,31,34,0,0,0,0,0,0,0,0,0
12-23-31,34,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
12-23-41,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-23-51,32,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-24-01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-24-11,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-24-21,33,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0
12-24-31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-24-41,34,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
12-24-51,32,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
12-25-01,32,0,0,0,0,0,40,0,0,31,0,0,0,0,0,0
12-25-11,33,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
12-25-21,32,0,0,0,0,34,32,0,0,0,0,0,0,0,0,0
12-25-31,32,0,0,0,0,34,33,0,0,0,0,0,0,0,0,0
12-25-41,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-25-51,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-26-01,32,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
12-26-11,34,0,0,0,0,34,34,0,31,0,0,0,0,0,0,0
12-26-21,32,0,0,0,0,36,45,0,0,0,0,0,0,0,0,0
12-26-31,32,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0
12-26-41,33,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
12-26-51,33,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
12-27-01,32,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
12-27-11,33,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
12-27-21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-27-31,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
12-27-41,32,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
12-27-51,32,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
12-28-01,36,0,0,0,0,35,39,0,0,0,0,0,0,0,0,0
12-28-11,34,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-28-21,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-28-31,34,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
12-28-41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-28-51,32,0,0,0,0,32,33,0,0,0,0,0,0,0,0,0
12-29-01,34,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
12-29-11,33,0,0,0,0,31,43,0,0,0,0,0,0,0,0,0
12-29-21,32,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
12-29-31,33,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0
12-29-41,32,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
12-29-51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-30-01,32,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
12-30-11,32,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
12-30-21,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-30-31,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
12-30-41,32,33,0,0,0,31,36,0,0,0,0,0,0,0,0,0
12-30-51,33,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
12-31-01,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-31-11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-31-21,33,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0
12-31-31,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-31-41,33,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-31-51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-32-01,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-32-11,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-32-21,33,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
12-32-31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-32-41,33,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
12-32-51,32,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0
12-33-01,32,33,0,0,0,31,33,0,0,0,0,0,0,0,0,0
12-33-11,32,32,0,0,0,33,33,0,0,0,0,0,0,0,0,0
12-33-21,32,32,0,0,0,33,35,0,0,0,0,0,0,0,0,0
12-33-31,0,31,34,0,0,31,36,0,0,0,0,0,0,0,0,0
12-33-41,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-33-51,33,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-34-01,34,0,46,40,0,35,0,0,0,0,0,0,0,0,0,0
12-34-11,32,0,51,33,0,0,0,0,0,0,0,0,0,0,0,0
12-34-21,33,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
12-34-31,31,0,39,38,0,0,33,0,0,0,0,0,0,0,0,0
12-34-41,34,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
12-34-51,34,31,37,40,0,0,0,0,0,0,0,0,0,0,0,0
12-35-01,33,0,0,41,0,31,32,0,0,0,0,0,0,0,0,0
12-35-11,32,31,0,36,0,0,32,0,0,0,0,0,0,0,0,0
12-35-21,32,33,40,36,0,0,0,0,33,0,0,0,0,0,0,0
12-35-31,32,34,33,39,0,31,36,0,0,0,0,0,0,0,0,0
12-35-41,38,0,34,37,0,31,33,0,0,0,0,0,0,0,0,0
12-35-51,32,0,36,33,0,0,0,0,0,34,0,0,0,0,0,0
12-36-01,32,0,0,36,0,0,0,0,0,32,0,0,0,0,35,0
12-36-11,31,0,35,40,0,0,33,0,0,0,0,0,0,0,37,0
12-36-21,32,0,31,0,0,0,0,0,0,0,0,0,0,0,42,0
12-36-31,31,0,32,0,0,31,38,0,0,0,0,0,0,0,32,0
12-36-41,0,0,0,48,0,0,37,0,0,0,0,0,0,0,31,0
12-36-51,31,0,34,35,0,0,0,0,0,0,0,0,0,0,42,0
12-37-01,32,0,45,58,0,0,34,0,0,0,0,0,0,0,33,0
12-37-11,32,0,41,42,0,0,33,0,0,0,0,0,0,0,42,0
12-37-21,31,0,39,0,0,0,40,0,0,0,0,0,0,0,42,0
12-37-31,31,0,31,34,0,0,0,0,0,0,0,0,0,0,0,0
12-37-41,0,0,49,40,0,0,31,0,0,0,0,0,0,0,34,0
12-37-51,34,0,41,40,0,0,34,0,0,0,0,0,0,0,37,0
12-38-01,31,0,39,0,0,0,36,0,0,0,0,0,0,0,40,0
12-38-11,33,0,42,37,0,0,38,0,0,0,0,0,0,0,40,0
12-38-21,32,0,0,32,0,0,0,0,0,0,0,0,0,0,39,0
12-38-31,35,0,53,43,0,0,0,0,0,0,0,0,0,0,38,0
12-38-41,41,0,50,36,0,0,0,0,0,0,0,0,0,0,33,0
12-38-51,32,0,42,43,0,0,0,0,0,0,0,0,0,0,0,0
12-39-01,32,0,34,40,0,0,35,0,0,0,0,0,0,0,36,0
12-39-11,31,0,41,0,0,0,0,0,0,0,0,0,0,0,39,0
12-39-21,31,0,35,32,0,0,32,0,0,0,0,0,0,0,33,0
12-39-31,34,0,34,0,0,0,38,0,0,0,0,0,0,0,0,0
12-39-41,0,0,38,0,0,36,37,0,0,0,0,0,0,0,42,0
12-39-51,36,0,37,0,0,38,34,0,0,0,0,0,0,0,39,0
12-40-01,31,0,44,0,0,37,0,0,0,0,0,0,0,0,40,0
12-40-11,31,0,40,0,0,39,32,0,36,36,0,0,0,0,41,0
12-40-21,38,0,0,0,0,34,0,0,39,36,0,0,0,0,36,0
12-40-31,32,0,0,0,0,0,31,0,0,40,0,0,0,0,0,0
12-40-41,32,0,0,0,0,0,0,0,0,36,0,0,0,0,31,0
12-40-51,31,0,0,0,0,0,32,0,0,40,0,0,0,0,0,0
12-41-01,35,0,0,0,0,0,0,0,0,34,0,0,31,0,0,0
12-41-11,31,0,0,0,0,0,0,0,0,43,0,0,31,0,0,0
12-41-21,33,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
12-41-31,35,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
12-41-41,31,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
12-41-51,32,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
12-42-01,0,0,0,0,0,0,0,0,0,31,0,0,33,0,0,0
12-42-11,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
12-42-21,41,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
12-42-31,0,0,0,0,0,36,0,0,0,55,0,0,0,0,31,0
12-42-41,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
12-42-51,31,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
12-43-01,42,0,0,0,0,0,0,0,0,42,0,0,35,0,0,0
12-43-11,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
12-43-21,33,0,0,0,0,31,0,0,0,33,0,0,31,0,0,0
12-43-31,33,32,0,0,0,0,0,0,0,32,0,0,31,0,0,0
12-43-41,31,32,0,0,0,34,0,0,0,60,0,0,0,0,0,0
12-43-51,31,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0
12-44-01,32,0,0,0,0,0,0,0,0,47,0,0,32,0,0,0
12-44-11,0,33,0,0,0,0,0,0,0,48,0,0,31,0,0,0
12-44-21,0,0,0,0,32,0,0,0,0,49,0,0,31,0,0,0
12-44-31,0,0,0,0,32,0,0,0,0,44,0,0,31,0,38,0
12-44-41,32,0,0,0,32,0,0,0,0,45,0,0,31,0,31,0
12-44-51,31,0,0,0,0,34,0,0,0,45,0,0,0,0,0,0
12-45-01,37,31,0,0,0,39,0,0,0,44,0,0,0,0,0,0
12-45-11,31,0,0,0,0,0,40,0,0,46,0,0,0,0,0,0
12-45-21,31,0,0,0,31,0,0,0,0,45,0,0,0,0,0,0
12-45-31,0,36,0,0,0,0,0,0,0,47,0,0,0,0,0,0
12-45-41,31,33,0,0,0,53,0,0,0,41,0,0,0,0,0,0
12-45-51,0,33,0,0,31,35,0,0,0,45,0,0,0,0,0,0
12-46-01,35,0,0,0,31,0,0,0,0,42,0,0,0,0,0,0
12-46-11,37,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
12-46-21,31,0,0,0,31,0,0,0,0,48,0,0,0,0,0,0
12-46-31,32,0,0,0,31,0,0,0,0,47,0,0,0,0,0,0
12-46-41,31,0,0,0,32,0,0,0,0,48,0,0,0,0,0,0
12-46-51,33,0,0,0,31,31,0,0,0,47,0,0,0,0,0,0
12-47-01,33,0,0,0,31,0,0,0,0,46,0,0,0,0,0,0
12-47-11,31,0,0,0,32,0,0,0,0,47,0,0,0,0,0,0
12-47-21,31,0,0,0,31,0,0,0,0,46,0,0,0,0,0,0
12-47-31,33,0,0,0,31,31,0,0,0,48,0,0,0,0,0,0
12-47-41,31,0,0,0,32,0,0,0,0,46,0,0,0,0,0,0
12-47-51,33,0,0,0,32,0,32,0,0,46,0,0,0,0,0,0
12-48-01,41,31,0,0,32,0,31,0,0,47,0,0,0,0,0,0
12-48-11,0,0,0,0,31,0,34,0,0,46,0,0,0,0,0,0
12-48-21,42,0,0,0,31,0,0,0,0,47,0,0,0,0,0,0
12-48-31,41,31,0,0,31,0,0,0,0,47,0,0,0,0,0,0
12-48-41,31,0,0,0,31,0,0,0,0,46,0,0,0,0,0,0
12-48-51,0,0,0,0,31,33,0,0,0,44,0,0,0,0,0,0
12-49-01,32,0,0,0,31,31,0,0,0,49,0,0,0,0,0,0
12-49-11,0,0,0,0,31,32,0,0,0,49,0,0,0,0,0,0
12-49-21,42,0,0,0,32,0,0,0,0,48,0,0,0,0,0,0
12-49-31,31,0,0,0,31,0,0,0,0,48,0,0,0,0,0,0
12-49-41,31,0,0,0,32,0,36,0,0,45,0,0,0,0,0,0
12-49-51,0,0,35,0,31,0,37,0,0,48,0,0,0,0,0,0
12-50-01,31,0,39,32,31,0,0,0,0,46,0,0,0,0,32,0
12-50-11,32,0,37,0,0,0,0,0,0,48,0,0,0,0,37,0
12-50-21,0,0,37,0,31,0,35,0,0,46,0,0,0,0,35,0
12-50-31,0,0,36,0,32,0,31,0,0,46,0,0,0,0,0,0
12-50-41,35,34,36,0,31,0,0,0,0,46,0,0,0,0,0,0
12-50-51,42,0,0,32,31,0,0,0,0,48,0,0,0,0,0,0
12-51-01,35,35,0,0,0,0,0,0,0,46,0,0,0,0,0,0
12-51-11,31,0,33,31,31,0,31,0,0,47,0,0,0,0,0,0
12-51-21,0,0,34,0,0,0,33,0,0,47,0,0,0,0,0,0
12-51-31,32,0,35,0,31,0,0,0,0,47,0,0,0,0,33,0
12-51-41,40,0,0,0,32,0,0,0,0,48,0,0,0,0,34,0
12-51-51,40,0,0,31,32,0,0,0,0,42,0,0,0,0,0,0
12-52-01,42,0,0,0,32,0,0,0,0,44,0,0,0,0,0,0
12-52-11,33,0,0,0,0,0,37,0,0,45,0,0,0,0,0,0
12-52-21,31,0,0,0,31,0,32,0,0,46,0,0,0,0,0,0
12-52-31,37,0,0,0,31,0,31,0,0,44,0,0,0,0,0,0
12-52-41,39,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
12-52-51,35,0,0,0,31,0,31,0,0,47,0,0,0,0,0,0
12-53-01,32,0,0,0,32,0,32,0,0,48,0,0,0,0,0,0
12-53-11,31,0,0,0,31,0,0,0,0,46,0,0,0,0,0,0
12-53-21,41,0,0,0,31,31,0,0,0,45,0,0,0,0,0,0
12-53-31,32,0,0,0,31,0,0,0,0,44,0,0,0,0,0,0
12-53-41,35,0,0,0,32,0,0,0,0,47,0,0,0,0,0,0
12-53-51,0,0,0,0,31,0,32,0,0,46,0,0,0,0,0,0
12-54-01,31,0,0,0,32,0,33,0,0,48,0,0,0,0,0,0
12-54-11,0,0,0,0,31,0,33,0,0,48,0,0,0,0,0,0
12-54-21,31,0,0,0,31,31,0,0,0,48,0,0,0,0,0,0
12-54-31,36,0,0,0,32,31,32,0,0,49,0,0,0,0,0,0
12-54-41,0,0,0,0,0,32,32,0,0,47,0,0,0,0,0,0
12-54-51,33,0,0,0,32,0,0,0,0,47,0,0,0,0,0,0
12-55-01,32,0,0,0,33,35,0,0,0,45,0,0,0,0,0,0
12-55-11,31,0,0,0,31,34,0,0,0,48,0,0,0,0,0,0
12-55-21,0,0,0,0,31,33,0,0,0,47,0,0,0,0,0,0
12-55-31,31,0,0,0,0,31,0,0,0,48,0,0,0,0,0,0
12-55-41,41,36,0,0,32,33,0,0,0,44,0,0,0,0,0,0
12-55-51,0,0,0,0,32,35,0,0,0,45,0,0,0,0,0,0
12-56-01,40,0,0,0,32,34,0,0,0,48,0,0,0,0,0,0
12-56-11,0,0,0,0,31,33,0,0,0,46,0,0,0,0,0,0
12-56-21,0,0,0,0,31,37,0,0,0,47,0,0,0,0,0,0
12-56-31,33,0,0,0,31,34,0,0,0,48,0,0,0,0,0,0
12-56-41,32,0,0,0,31,36,0,0,0,48,0,0,0,0,0,0
12-56-51,31,0,0,0,32,37,0,0,0,48,0,0,0,0,0,0
12-57-01,33,0,0,0,31,33,0,0,0,48,0,0,0,0,0,0
12-57-11,32,0,0,0,31,35,0,0,0,48,0,0,0,0,0,0
12-57-21,31,0,0,0,0,35,0,0,0,48,0,0,0,0,0,0
12-57-31,0,0,0,0,31,33,0,0,0,46,0,0,0,0,0,0
12-57-41,31,0,0,0,32,35,0,0,0,47,0,0,0,0,0,0
12-57-51,31,0,0,0,31,35,0,0,0,49,0,0,0,0,0,0
12-58-01,36,0,0,0,31,35,0,0,0,47,0,0,0,0,0,0
12-58-11,31,0,0,0,31,35,0,0,0,48,0,0,0,0,0,0
12-58-21,0,0,0,0,32,36,0,0,0,48,0,0,0,0,0,0
12-58-31,36,0,0,0,32,38,0,0,0,49,0,0,0,0,0,0
12-58-41,40,0,0,0,33,36,0,0,0,47,0,0,0,0,0,0
12-58-51,0,0,0,0,31,39,0,0,0,49,0,0,0,0,0,0
12-59-01,41,0,0,0,31,35,0,0,0,48,0,0,0,0,0,0
12-59-11,40,0,0,0,0,37,0,0,0,47,0,0,0,0,0,0
12-59-21,0,0,0,0,31,33,0,0,0,47,0,0,0,0,0,0
12-59-31,35,32,0,0,32,37,0,0,0,48,0,0,0,0,0,0
12-59-41,31,0,0,0,32,0,0,0,0,47,0,0,0,0,0,0
12-59-51,33,0,0,0,0,32,0,0,0,47,0,0,0,0,0,0
13-00-01,32,0,0,0,32,34,0,0,0,48,0,0,0,0,0,0
13-00-11,34,0,0,0,31,31,0,0,0,46,0,0,0,0,0,0
13-00-21,31,0,0,0,32,32,0,0,0,46,0,0,0,0,0,0
13-00-31,31,0,0,0,31,0,0,0,0,47,0,0,0,0,0,0
13-00-41,35,0,0,0,32,31,0,0,0,49,0,0,0,0,0,0
13-00-51,32,0,0,0,31,31,0,0,0,48,0,0,0,0,0,0
13-01-01,0,0,0,0,32,0,0,0,0,48,0,0,0,0,0,0
13-01-11,34,0,0,0,0,0,0,0,0,45,0,0,0,0,31,0
13-01-21,36,0,0,0,32,33,0,0,0,48,0,0,0,0,39,0
13-01-31,34,0,0,0,31,34,0,0,0,49,0,0,0,0,38,0
13-01-41,0,0,0,0,32,0,0,0,0,42,0,0,0,0,38,0
13-01-51,31,0,0,0,0,0,0,0,0,50,0,0,0,0,44,0
13-02-01,34,0,0,0,0,0,0,0,0,49,0,0,0,0,44,0
13-02-11,35,0,0,0,31,0,0,0,0,48,0,0,0,0,46,0
13-02-21,35,0,0,0,0,32,0,0,0,49,0,0,0,0,43,0
13-02-31,31,0,0,0,31,0,0,0,0,46,0,0,0,0,47,0
13-02-41,31,0,0,0,32,0,0,0,0,47,0,0,0,0,46,0
13-02-51,31,34,31,0,0,31,0,0,0,50,0,0,0,0,44,0
13-03-01,37,0,32,0,0,33,0,0,0,51,0,0,0,0,45,0
13-03-11,38,33,31,0,31,31,0,0,0,48,0,0,0,0,47,0
13-03-21,38,0,31,0,31,32,0,0,0,46,0,0,0,0,46,0
13-03-31,0,0,0,0,31,0,0,0,0,48,0,0,0,0,46,0
13-03-41,0,0,0,0,0,0,0,0,0,50,0,0,0,0,46,0
13-03-51,36,32,0,0,0,0,0,0,0,48,0,0,0,0,43,0
13-04-01,0,0,0,0,0,0,0,0,0,50,0,33,0,0,46,0
13-04-11,36,0,0,0,0,0,0,0,0,50,0,0,0,0,45,0
13-04-21,0,0,36,0,0,35,32,0,0,50,0,32,0,0,46,0
13-04-31,31,0,35,0,0,0,0,0,0,51,0,31,0,0,47,0
13-04-41,0,0,0,0,0,35,0,0,0,49,0,0,0,0,43,0
13-04-51,0,0,37,0,31,31,0,0,0,47,0,33,0,0,48,0
13-05-01,40,0,36,0,0,0,0,0,0,49,0,0,0,0,46,0
13-05-11,0,0,35,31,0,35,31,0,0,46,0,0,0,0,49,0
13-05-21,0,0,34,0,0,0,0,0,0,47,0,0,0,0,47,0
13-05-31,31,0,35,0,31,0,0,0,0,49,0,0,0,0,45,0
13-05-41,0,0,38,0,0,32,0,0,0,49,0,31,0,0,49,0
13-05-51,42,0,0,0,31,0,0,0,0,47,0,0,0,0,49,0
13-06-01,0,0,0,0,0,31,0,0,0,47,0,0,0,0,49,0
13-06-11,38,0,0,0,0,33,0,0,0,47,0,0,0,0,49,0
13-06-21,34,0,0,0,0,32,0,0,0,43,0,32,0,0,45,0
13-06-31,0,0,0,0,31,0,0,0,0,46,0,33,0,0,48,0
13-06-41,31,0,0,0,31,31,0,0,0,49,0,0,0,0,47,0
13-06-51,40,0,0,0,0,0,0,0,0,51,0,0,0,0,48,0
13-07-01,36,0,0,0,31,0,0,0,0,45,0,0,0,0,42,0
13-07-11,0,0,0,0,31,0,0,0,0,47,0,0,0,0,46,0
13-07-21,0,0,0,0,0,35,0,0,0,47,0,0,0,0,48,0
13-07-31,42,0,0,0,0,0,0,0,0,45,0,0,0,0,46,0
13-07-41,0,0,0,0,0,0,35,0,0,51,0,0,0,0,45,0
13-07-51,0,0,0,0,31,32,0,0,0,47,0,0,0,0,41,0
13-08-01,0,0,0,0,31,0,0,0,0,48,0,0,0,0,45,0
13-08-11,0,0,0,0,31,0,34,0,0,49,0,0,0,0,46,0
13-08-21,0,0,0,0,0,0,32,0,0,48,0,0,0,0,44,0
13-08-31,32,0,0,0,0,0,0,0,0,50,0,0,0,0,44,0
13-08-41,35,0,0,0,31,0,0,0,0,47,0,0,0,0,44,0
13-08-51,35,0,0,0,31,0,0,0,0,49,0,0,0,0,44,0
13-09-01,0,0,0,0,0,0,0,0,0,48,0,0,0,0,45,0
13-09-11,34,31,0,0,0,31,0,0,0,47,0,0,0,0,44,0
13-09-21,38,55,0,0,0,0,0,0,0,51,0,0,0,0,40,0
13-09-31,31,51,0,0,31,0,0,0,0,51,0,33,0,0,46,0
13-09-41,0,43,0,0,33,0,0,0,0,49,0,31,0,0,46,0
13-09-51,0,49,0,0,32,0,0,0,0,49,0,0,0,0,45,0
13-10-01,0,51,0,0,0,0,31,0,0,49,0,0,0,0,48,0
13-10-11,35,53,36,0,32,0,0,0,0,46,0,39,0,0,49,0
13-10-21,0,51,31,0,31,0,0,0,0,49,0,0,0,0,47,0
13-10-31,31,52,0,0,31,0,0,0,0,50,0,0,0,0,48,0
13-10-41,0,51,0,0,0,0,0,0,0,49,0,0,0,0,48,0
13-10-51,0,51,0,0,0,0,34,0,0,49,0,0,0,0,47,0
13-11-01,32,51,0,0,32,0,0,0,0,44,0,0,0,0,48,0
13-11-11,31,50,0,0,31,0,0,0,0,45,0,0,0,0,44,0
13-11-21,0,52,0,0,31,0,0,0,0,45,0,0,0,0,47,0
13-11-31,32,52,0,0,0,0,0,0,0,51,0,0,0,0,46,0
13-11-41,0,49,0,0,0,0,0,0,0,47,0,0,0,0,48,0
13-11-51,31,53,0,0,0,0,31,0,0,49,0,32,0,0,42,0
13-12-01,32,52,0,0,32,0,0,0,0,46,0,0,0,0,47,0
13-12-11,33,53,0,0,31,0,0,0,0,51,0,0,0,0,47,0
13-12-21,33,50,0,0,32,0,0,0,0,48,0,0,0,0,46,0
13-12-31,0,53,0,0,31,37,0,0,0,51,0,0,0,0,47,0
13-12-41,31,52,0,31,32,0,0,0,0,48,0,0,0,0,47,0
13-12-51,31,51,0,0,31,0,0,0,0,47,0,38,0,0,46,0
13-13-01,31,51,0,0,35,36,0,0,0,51,0,41,0,0,48,0
13-13-11,0,52,0,31,32,31,0,0,0,48,0,43,0,0,47,0
13-13-21,0,52,0,31,0,0,0,0,0,49,0,0,0,0,47,0
13-13-31,39,52,0,0,31,0,0,0,0,0,0,0,0,0,47,0
13-13-41,32,52,0,32,0,0,0,0,0,44,0,0,0,0,43,0
13-13-51,35,49,0,0,31,34,0,0,0,49,0,0,0,0,0,0
13-14-01,31,52,0,0,31,0,0,0,0,46,0,0,0,0,46,0
13-14-11,0,52,0,0,33,0,0,0,0,48,0,0,0,0,48,0
13-14-21,40,50,0,0,31,0,0,0,0,48,0,0,0,0,47,0
13-14-31,33,52,0,0,31,0,0,0,0,48,0,37,0,0,47,0
13-14-41,31,52,0,0,32,0,0,0,0,49,0,0,0,0,48,0
13-14-51,0,51,0,0,32,0,0,0,0,41,0,0,0,0,47,0
13-15-01,0,52,0,0,32,0,0,0,0,46,0,0,0,0,46,0
13-15-11,31,51,0,0,32,0,0,0,0,51,0,0,0,0,47,0
13-15-21,31,52,0,0,33,0,0,0,0,49,0,0,0,0,47,0
13-15-31,0,52,0,0,0,0,31,0,0,46,0,0,0,0,47,0
13-15-41,31,52,0,0,0,33,0,0,0,48,0,0,0,0,48,0
13-15-51,0,51,0,0,31,0,0,0,0,50,0,0,0,0,46,0
13-16-01,0,52,0,0,31,0,0,0,0,51,0,0,0,0,46,0
13-16-11,0,52,0,0,32,0,0,0,0,50,0,0,0,0,46,0
13-16-21,38,52,0,0,32,0,0,0,0,49,0,0,0,0,48,0
13-16-31,31,50,0,0,32,0,0,0,0,49,0,0,0,0,47,0
13-16-41,31,50,34,0,31,0,0,0,0,46,0,0,0,0,44,0
13-16-51,39,51,0,0,33,0,0,0,0,47,0,0,0,0,47,0
13-17-01,33,50,0,0,32,0,0,0,0,0,0,40,0,0,47,0
13-17-11,39,52,0,0,31,0,0,0,0,49,0,39,0,0,48,0
13-17-21,31,52,0,0,0,0,0,0,0,45,0,0,0,0,46,0
13-17-31,31,52,0,0,33,0,0,0,0,48,0,0,0,0,49,0
13-17-41,0,50,0,0,34,34,0,0,0,49,0,0,0,0,49,0
13-17-51,33,52,0,0,31,0,0,0,0,49,0,0,0,0,49,0
13-18-01,32,52,0,0,32,0,0,0,0,49,0,0,0,0,48,0
13-18-11,0,53,0,0,33,0,0,0,0,45,0,35,0,0,49,0
13-18-21,0,53,0,0,32,0,0,0,0,48,0,0,0,0,49,0
13-18-31,31,51,0,0,31,0,0,0,0,47,0,0,0,0,49,0
13-18-41,0,53,38,0,0,0,33,0,0,49,0,36,0,0,47,0
13-18-51,0,51,40,0,0,0,0,0,0,49,0,34,0,0,48,0
13-19-01,31,53,38,0,32,0,0,0,0,49,0,0,0,0,48,0
13-19-11,32,53,39,0,33,0,0,0,0,49,0,41,0,0,46,0
13-19-21,31,52,0,33,0,0,0,0,0,47,0,34,0,0,46,0
13-19-31,31,54,38,31,0,0,0,0,0,47,0,0,0,0,45,0
13-19-41,0,53,0,0,0,0,0,0,0,49,0,0,0,0,45,0
13-19-51,32,51,0,0,0,0,0,0,0,47,0,0,0,0,48,0
13-20-01,31,52,41,0,34,0,0,0,0,50,0,0,0,0,48,0
13-20-11,0,53,39,0,0,0,0,0,0,49,0,0,0,0,46,0
13-20-21,0,50,39,0,33,0,35,0,0,46,0,0,0,0,47,0
13-20-31,32,51,0,0,31,35,32,0,0,49,0,0,0,0,48,0
13-20-41,31,51,36,0,0,0,0,0,0,49,0,0,0,0,47,0
13-20-51,0,52,36,0,32,0,40,0,0,48,0,0,0,0,47,0
13-21-01,0,51,37,0,31,0,0,0,0,50,0,0,0,0,47,0
13-21-11,31,53,34,0,0,0,0,0,0,49,0,0,0,0,47,0
13-21-21,31,52,38,0,33,0,0,0,0,48,0,0,0,0,48,0
13-21-31,31,50,36,0,31,0,0,0,0,46,0,0,0,0,46,0
13-21-41,0,53,39,0,32,0,0,0,0,47,0,0,0,0,48,0
13-21-51,0,51,39,0,0,0,0,0,0,49,0,0,0,0,46,0
13-22-01,0,52,0,0,0,0,0,0,0,46,0,0,0,0,48,0
