date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Eleanor,Bodhi,Mary,Erin
11-46-55,0,37,33,0,0,37,33,0,0,0,0
11-47-05,0,36,0,0,0,34,33,0,0,0,0
11-47-15,0,33,0,0,0,34,34,0,0,0,0
11-47-25,0,33,0,0,0,0,33,0,0,0,0
11-47-35,0,0,0,0,0,0,33,0,0,0,0
11-47-45,0,34,33,0,0,33,36,0,0,0,0
11-47-55,0,35,34,0,0,36,0,0,33,0,0
11-48-05,0,0,0,0,0,0,0,0,34,0,0
11-48-15,0,33,0,36,0,34,33,0,33,0,0
11-48-25,0,33,0,0,0,0,0,0,34,0,0
11-48-35,0,0,0,35,0,0,33,0,0,0,0
11-48-45,0,39,0,0,0,37,37,0,33,0,0
11-48-55,0,35,0,33,0,34,38,0,33,0,0
11-49-05,0,38,0,0,0,36,34,0,0,0,33
11-49-15,0,34,0,0,0,34,33,0,0,0,0
11-49-25,0,33,0,0,0,34,38,0,0,0,0
11-49-35,0,0,0,0,33,34,43,0,0,0,0
11-49-45,0,34,0,0,0,44,48,0,0,0,0
11-49-55,0,0,0,0,33,0,36,0,0,0,0
11-50-05,0,34,0,0,33,0,47,0,0,0,0
11-50-15,0,0,0,0,33,0,34,0,0,0,0
11-50-25,0,33,33,0,33,0,34,0,0,0,0
11-50-35,0,36,0,33,0,0,39,0,0,0,33
11-50-45,0,0,33,0,0,33,46,0,0,0,0
11-50-55,35,33,33,0,0,0,43,0,0,0,0
11-51-05,0,0,45,0,0,0,45,0,0,0,38
11-51-15,0,0,45,0,33,0,49,0,0,0,37
11-51-25,0,0,40,0,0,0,0,0,0,0,37
11-51-35,0,0,40,0,0,0,0,0,0,0,36
11-51-45,0,0,35,0,33,0,0,0,0,0,35
11-51-55,0,34,34,0,37,0,0,0,0,0,35
11-52-05,0,33,34,0,0,0,0,0,0,0,33
11-52-15,0,0,34,0,0,0,0,0,0,0,33
11-52-25,0,0,34,0,0,0,0,0,0,0,33
11-52-35,0,0,42,0,0,0,0,0,0,0,33
11-52-45,0,0,0,33,0,0,0,0,0,0,0
11-52-55,0,34,0,0,0,0,0,0,33,0,34
11-53-05,0,34,0,0,0,0,0,0,33,0,33
11-53-15,0,33,0,0,0,0,0,0,0,0,0
11-53-25,0,0,33,0,0,0,0,0,34,0,33
11-53-35,0,35,0,0,0,0,0,0,0,0,35
11-53-45,0,38,0,0,0,0,0,0,34,0,39
11-54-05,0,0,34,0,33,0,33,0,34,0,0
11-54-15,0,0,53,0,35,39,0,0,34,0,0
11-54-25,0,0,33,0,0,34,0,0,0,0,0
11-54-35,0,0,41,0,0,41,0,0,0,0,0
11-54-45,0,0,0,0,0,35,0,0,0,0,0
11-54-55,0,0,47,0,33,47,0,0,35,33,0
11-55-05,0,33,46,0,0,44,0,0,33,0,0
11-55-15,0,36,43,0,0,40,0,0,36,0,0
11-55-25,0,35,41,0,0,54,0,0,34,0,0
11-55-35,0,33,33,0,0,0,40,0,35,37,0
11-55-45,0,0,0,0,0,0,36,0,0,0,0
11-55-55,0,0,0,0,0,0,40,0,0,0,0
11-56-05,0,0,39,0,0,0,0,0,0,0,0
11-56-15,0,0,0,0,0,42,0,0,35,0,0
11-56-25,0,0,0,0,0,0,42,0,33,0,0
11-56-35,0,33,34,0,0,0,39,0,33,0,0
11-56-45,0,33,36,0,0,0,0,0,0,0,0
11-56-55,0,0,46,0,0,0,0,0,0,0,0
11-57-05,0,34,46,0,35,0,33,0,36,0,0
11-57-15,0,53,34,0,0,0,0,0,34,0,0
11-57-25,0,60,43,37,0,0,0,0,44,0,0
11-57-35,0,63,34,0,0,0,33,0,43,0,0
11-57-45,0,36,0,0,0,0,0,0,36,0,0
11-57-55,0,33,0,34,0,0,0,0,0,0,0
11-58-05,0,35,0,0,0,0,0,0,34,0,0
11-58-15,0,34,0,33,0,0,0,0,34,0,0
11-58-25,0,34,0,0,0,0,34,0,34,0,0
11-58-35,0,33,0,0,0,0,0,0,0,0,0
11-58-45,0,0,35,0,33,38,36,0,34,0,0
11-58-55,0,0,0,0,36,35,0,0,34,0,0
11-59-05,0,0,34,0,47,35,46,0,0,0,35
11-59-15,0,0,33,0,35,36,33,0,0,0,35
11-59-25,0,0,34,0,0,0,0,0,0,0,33
11-59-35,0,0,38,0,34,37,0,0,0,0,0
11-59-45,0,0,39,34,35,41,37,0,33,0,38
11-59-55,0,0,35,0,0,34,36,0,33,34,35
12-00-05,0,0,33,0,34,35,41,0,0,0,34
12-00-15,0,0,35,0,0,0,36,0,0,0,0
12-00-25,0,0,0,39,39,34,0,0,0,0,0
12-00-35,0,0,0,35,34,0,0,0,0,0,0
12-00-45,0,0,0,36,33,37,0,0,0,0,0
12-00-55,0,0,0,46,33,35,0,0,0,0,0
12-01-05,0,0,39,38,33,33,0,0,0,37,0
12-01-15,0,0,40,41,33,34,0,0,0,36,0
12-01-25,0,0,0,45,0,34,0,0,0,33,0
12-01-35,0,0,0,42,35,33,0,0,0,0,0
12-01-45,0,0,0,43,34,33,0,0,0,0,0
12-01-55,0,0,0,42,33,33,0,0,0,0,0
12-02-05,0,0,37,41,34,34,0,0,0,0,0
12-02-15,0,0,0,40,34,41,33,0,0,0,33
12-02-25,0,0,0,40,34,0,0,0,0,0,0
12-02-35,0,0,0,39,33,34,0,0,0,0,0
12-02-45,0,0,0,38,35,0,0,0,0,34,0
12-02-55,0,0,0,49,38,0,0,0,0,0,0
12-03-05,0,0,0,49,40,0,0,0,0,0,0
12-03-15,0,0,0,47,38,38,0,0,0,0,0
12-03-25,0,0,0,48,38,34,0,0,0,0,0
12-03-35,0,0,34,49,35,35,0,0,0,0,0
12-03-45,0,0,37,49,38,34,0,0,0,0,0
12-03-55,0,0,33,48,37,34,0,0,0,0,0
12-04-05,0,0,36,48,38,36,0,0,0,0,0
12-04-15,0,0,36,43,38,34,0,0,0,33,33
12-04-25,0,0,35,43,38,33,0,0,0,0,0
12-04-35,0,0,34,44,37,34,0,0,0,0,0
12-04-45,0,0,34,44,36,33,0,0,0,0,0
12-04-55,0,0,35,44,34,36,0,0,0,33,0
12-05-05,0,0,37,45,0,0,0,0,0,0,0
12-05-15,0,0,38,44,0,33,0,0,0,0,0
12-05-25,0,0,37,44,36,0,0,0,0,0,0
12-05-35,0,0,38,36,39,33,0,0,0,0,0
12-05-45,0,0,36,36,37,0,0,0,0,0,0
12-05-55,0,0,36,38,0,40,0,0,0,34,0
12-06-05,0,0,35,0,33,40,0,0,0,0,0
12-06-15,0,0,33,0,35,41,0,0,0,35,0
12-06-25,0,0,34,0,36,0,0,0,0,0,0
12-06-35,0,0,39,0,37,0,0,0,0,33,0
12-06-45,0,0,40,0,36,0,33,0,0,33,0
12-06-55,0,0,0,0,36,0,0,0,0,33,0
12-07-05,0,0,0,0,34,37,37,0,0,33,0
12-07-15,0,0,36,0,34,34,0,0,0,0,0
12-07-25,0,0,35,0,34,36,0,0,0,0,0
12-07-35,0,0,33,0,34,34,0,0,0,0,0
12-07-45,0,0,0,0,41,38,37,0,0,0,36
12-07-55,0,0,0,36,35,33,0,0,33,0,33
12-08-05,0,0,0,34,34,35,0,0,37,0,35
12-08-15,0,0,0,0,33,34,0,0,0,0,34
12-08-25,0,0,0,0,35,41,0,0,0,0,33
12-08-35,0,0,34,0,33,36,0,0,0,0,0
12-08-45,0,0,34,34,34,34,0,0,33,34,0
12-08-55,0,0,36,0,33,43,34,0,33,0,0
12-09-05,0,0,37,0,0,39,37,0,0,0,0
12-09-15,0,0,33,0,36,44,0,0,33,0,0
12-09-25,0,0,44,33,33,42,0,0,0,0,0
12-09-35,0,0,35,0,34,44,0,0,0,0,0
12-09-45,0,0,35,0,0,44,0,0,0,0,0
12-09-55,0,0,35,0,39,41,0,0,0,0,0
12-10-05,0,0,34,0,36,49,0,0,0,0,0
12-10-15,0,0,33,0,34,49,0,0,0,0,0
12-10-25,0,0,34,0,35,36,0,0,33,0,0
12-10-35,0,0,33,0,34,38,0,0,0,0,0
12-10-45,0,0,36,0,34,38,0,0,0,0,0
12-10-55,0,0,34,0,34,41,0,0,0,0,0
12-11-05,0,0,37,0,34,36,0,0,0,0,0
12-11-15,0,0,0,0,33,46,0,0,0,0,0
12-11-25,0,0,34,0,35,48,0,0,33,0,0
12-11-35,0,0,39,0,34,33,0,0,0,0,0
12-11-45,0,0,0,0,33,0,0,0,0,0,0
12-11-55,0,0,34,0,0,35,0,0,34,0,0
12-12-05,0,0,36,0,38,39,0,0,33,0,0
12-12-15,0,0,35,0,40,41,0,0,0,0,0
12-12-25,0,0,35,0,37,36,0,0,33,0,0
12-12-35,0,0,33,0,33,45,0,0,0,0,0
12-12-45,0,0,37,0,34,38,0,0,33,0,0
12-12-55,0,0,0,35,34,34,34,0,39,41,33
12-13-05,0,34,0,0,0,0,36,0,0,0,34
12-13-15,0,35,0,0,0,0,35,0,0,0,34
12-13-25,0,36,36,0,35,0,42,0,44,34,34
12-13-35,0,0,39,0,0,42,0,0,33,0,0
12-13-45,0,0,35,0,0,43,0,0,0,0,0
12-13-55,0,0,35,0,34,35,0,0,34,0,0
12-14-05,0,0,36,33,33,35,0,0,33,0,0
12-14-15,0,0,34,33,33,33,0,0,33,0,0
12-14-25,0,0,33,0,0,34,0,0,34,0,0
12-14-35,0,35,34,33,0,0,38,0,36,36,35
12-14-45,0,34,0,0,0,0,50,0,0,0,38
12-14-55,0,38,0,0,0,0,40,0,38,48,42
12-15-05,0,0,35,34,0,0,0,0,34,0,0
12-15-15,0,0,36,38,33,0,0,0,39,0,0
12-15-25,0,0,38,0,35,38,0,0,0,0,0
12-15-35,0,0,38,0,0,40,0,0,0,0,0
12-15-45,0,0,34,33,0,34,0,0,45,0,0
12-15-55,0,0,35,33,0,33,0,0,35,0,0
12-16-05,0,0,36,0,37,47,0,0,0,0,0
12-16-15,0,0,37,0,0,52,0,0,33,0,0
12-16-25,0,0,42,0,0,49,0,0,33,0,0
12-16-35,0,0,44,0,33,40,0,0,33,0,0
12-16-45,0,0,39,0,34,40,0,0,34,0,0
12-16-55,0,0,41,0,33,42,0,0,33,0,0
12-17-05,0,0,36,0,33,44,0,0,33,0,0
12-17-15,0,0,39,0,0,42,0,0,0,0,0
12-17-25,0,0,36,0,0,40,0,0,0,0,0
12-17-35,0,0,37,0,33,46,0,0,0,0,0
12-17-45,0,0,36,0,0,39,0,0,0,0,0
12-17-55,0,0,37,0,0,59,0,0,33,0,0
12-18-05,0,0,38,0,0,44,0,0,34,0,0
12-18-15,0,0,36,0,0,39,0,0,34,0,0
12-18-25,0,0,38,0,0,40,0,0,0,0,0
12-18-35,0,0,35,0,36,46,0,0,0,0,0
12-18-45,0,0,38,0,35,48,0,0,33,0,0
12-18-55,0,0,37,0,34,53,0,0,0,0,0
12-19-05,0,0,43,0,33,53,0,0,34,0,0
12-19-15,0,0,40,0,0,44,0,0,34,0,0
12-19-25,0,0,35,35,0,34,0,0,34,0,0
12-19-35,0,0,36,0,34,0,0,0,33,0,0
12-19-45,0,0,34,0,0,35,0,0,0,0,0
12-19-55,0,0,34,0,0,34,0,0,0,0,0
12-20-05,0,0,36,0,33,36,0,0,0,0,0
12-20-15,0,0,33,0,0,0,0,0,0,0,0
12-20-25,0,0,37,0,33,35,0,0,0,0,0
12-20-35,0,0,35,0,0,37,33,0,33,0,0
12-20-45,0,0,45,0,36,34,0,0,34,0,0
12-20-55,0,0,43,0,0,38,0,0,33,0,0
12-21-05,0,0,46,0,0,36,0,0,34,0,0
12-21-15,0,0,40,0,0,34,0,0,33,0,0
12-21-25,0,0,39,0,0,37,0,0,33,0,0
12-21-35,0,0,33,0,0,40,0,0,33,0,0
12-21-45,0,0,35,0,0,43,0,0,34,0,0
12-21-55,0,0,40,0,0,33,0,0,34,0,0
12-22-05,0,0,34,0,0,45,0,0,33,0,0
12-22-15,0,0,39,0,33,49,0,0,33,0,0
12-22-25,0,0,38,0,33,41,0,0,33,0,0
12-22-35,0,0,40,0,0,50,0,0,34,0,0
12-22-45,0,0,41,0,0,49,0,0,34,0,0
12-22-55,0,0,42,0,33,50,0,0,33,0,0
12-23-05,0,0,40,0,0,47,0,0,34,0,0
12-23-15,0,0,40,0,0,54,0,0,34,0,0
12-23-25,0,0,36,0,0,43,0,0,33,0,0
12-23-35,0,0,39,33,0,38,0,0,34,0,0
12-23-45,0,0,42,0,0,40,0,0,0,0,0
12-23-55,0,0,36,0,0,44,0,0,33,0,0
12-24-05,0,0,40,0,0,52,0,0,0,0,0
12-24-15,0,0,40,0,0,36,0,0,0,0,0
12-24-25,0,0,39,0,0,38,0,0,33,0,0
12-24-35,0,0,37,0,0,37,0,0,34,0,33
12-24-45,0,0,36,0,0,40,0,0,35,0,0
12-24-55,0,0,42,0,0,38,0,0,34,0,0
12-25-05,0,0,39,0,0,38,0,0,33,0,0
12-25-15,0,0,36,0,0,39,0,0,33,0,0
12-25-25,0,0,35,0,0,38,0,0,0,0,0
12-25-35,0,0,39,0,33,38,0,0,0,0,0
12-25-45,0,0,40,0,0,39,0,0,0,0,0
12-25-55,0,0,38,0,0,34,0,0,33,0,0
12-26-05,0,0,38,0,35,33,0,0,0,0,0
12-26-15,0,0,40,0,33,38,0,0,0,0,0
12-26-25,0,0,41,0,33,36,0,0,33,0,0
12-26-35,0,0,39,0,0,0,0,0,0,0,0
12-26-45,0,0,36,0,0,36,0,0,33,0,0
12-26-55,0,0,34,0,0,33,0,0,33,0,0
12-27-05,0,0,34,0,34,37,0,0,33,0,0
12-27-15,0,0,33,0,0,36,0,0,0,0,0
12-27-25,0,0,33,0,0,37,0,0,0,0,0
12-27-35,0,0,35,0,33,36,0,0,0,0,0
12-27-45,0,0,34,0,0,38,0,0,0,0,0
12-27-55,0,0,34,0,0,37,0,0,0,0,0
12-28-05,0,0,37,0,0,39,0,0,33,0,0
12-28-15,0,0,34,0,0,39,0,0,0,0,0
12-28-25,0,0,34,0,0,37,0,0,0,0,0
12-28-35,0,0,35,0,0,37,0,0,34,0,0
12-28-45,0,0,35,0,0,41,0,0,0,0,0
12-28-55,0,0,37,0,0,41,0,0,0,0,0
12-29-05,0,0,36,0,0,35,0,0,34,0,0
12-29-15,0,0,40,0,33,44,0,0,34,0,0
12-29-25,0,0,39,0,0,41,0,0,33,0,0
12-29-35,0,0,39,0,0,42,0,0,33,0,0
12-29-45,0,0,36,0,33,42,0,0,34,0,0
12-29-55,0,0,34,0,33,40,0,0,34,0,0
12-30-05,0,0,40,0,0,37,0,0,33,0,0
12-30-15,0,0,41,0,0,38,0,0,33,0,0
12-30-25,0,0,35,0,0,42,0,0,34,0,0
12-30-35,0,0,0,0,0,43,0,0,34,0,0
12-30-45,0,0,39,0,0,42,0,0,33,0,0
12-30-55,0,0,41,0,33,41,0,0,0,0,0
12-31-05,0,0,39,0,34,38,0,0,0,0,0
12-31-15,0,0,37,0,33,41,0,0,33,0,0
12-31-25,0,0,40,0,0,37,0,0,33,0,0
12-31-35,0,0,41,0,34,37,0,0,33,0,0
12-31-45,0,0,40,0,34,41,0,0,33,0,0
12-31-55,0,0,35,0,34,39,0,0,34,0,0
12-32-05,0,0,37,0,33,38,0,0,34,0,0
12-32-15,0,0,41,0,0,43,0,0,35,0,0
12-32-25,0,0,36,0,0,38,0,0,34,0,0
12-32-35,0,0,39,0,0,40,0,0,0,0,0
12-32-45,0,0,34,0,0,45,0,0,0,0,0
12-32-55,0,0,34,0,0,37,0,0,0,0,0
12-33-05,0,0,35,0,0,47,0,0,0,0,0
12-33-15,0,0,35,0,0,46,0,0,0,0,0
12-33-25,0,0,37,0,34,47,0,0,34,0,0
12-33-35,0,0,34,0,0,46,0,0,0,0,0
12-33-45,0,0,34,0,0,50,0,0,0,0,0
12-33-55,0,0,34,0,0,50,0,0,0,0,0
12-34-05,0,0,33,0,0,50,0,0,0,0,0
12-34-15,0,0,33,0,0,50,0,0,0,0,0
12-34-25,0,0,34,0,0,52,0,0,0,0,0
12-34-35,0,0,35,0,0,48,0,0,0,0,0
12-34-45,0,0,35,0,0,46,0,0,0,0,0
12-34-55,0,0,38,0,0,48,0,0,0,0,0
12-35-05,0,0,0,0,0,45,0,0,0,0,0
12-35-15,0,0,33,0,0,44,0,0,0,0,0
12-35-25,0,0,0,0,0,40,0,0,0,0,0
12-35-35,0,0,0,0,0,40,0,0,0,0,0
12-35-45,0,0,34,0,0,36,0,0,0,0,0
12-35-55,0,0,41,0,0,51,0,0,0,0,0
12-36-05,0,0,37,0,0,44,34,0,0,0,0
12-36-15,0,0,35,0,0,47,0,0,0,0,0
12-36-25,0,0,34,0,0,47,0,0,0,0,0
12-36-35,0,0,33,0,0,48,0,0,0,0,0
12-36-45,0,0,33,0,34,41,36,0,33,0,0
12-36-55,0,0,33,33,33,48,0,0,33,33,0
12-37-05,0,0,0,0,0,55,0,0,34,0,0
12-37-15,0,0,36,0,34,46,0,0,34,0,0
12-37-25,0,0,44,0,33,40,0,0,35,0,34
12-37-35,0,0,37,0,0,47,36,0,35,0,0
12-37-45,0,0,35,0,34,51,35,0,33,0,0
12-37-55,0,0,0,0,33,50,0,0,34,0,0
12-38-05,0,0,41,35,35,44,35,0,33,0,33
12-38-15,0,0,39,33,0,43,35,0,33,0,0
12-38-25,0,0,36,0,33,42,0,0,33,0,0
12-38-35,0,0,34,33,0,45,35,0,33,0,0
12-38-45,0,0,37,33,35,41,0,0,34,0,0
12-38-55,0,0,36,0,33,40,0,0,34,0,0
12-39-05,0,0,35,39,33,0,40,0,37,0,0
12-39-15,0,0,36,34,36,33,35,0,40,0,0
12-39-25,0,0,36,0,33,48,0,0,33,0,0
12-39-35,0,0,37,33,42,0,34,0,34,0,0
12-39-45,0,0,0,0,34,0,34,0,0,0,0
12-39-55,0,0,35,0,35,0,43,0,42,0,0
12-40-05,0,0,37,0,34,0,34,0,33,33,0
12-40-15,0,0,37,0,0,0,36,0,33,33,33
12-40-25,0,0,35,33,0,0,36,0,33,0,35
12-40-35,0,0,0,0,0,0,33,0,38,0,0
12-40-45,0,0,44,37,35,0,36,0,0,33,34
12-40-55,33,0,39,36,38,0,46,0,33,35,34
12-41-05,0,0,0,33,0,0,34,0,47,0,0
12-41-15,0,0,38,33,33,0,35,0,34,0,33
12-41-25,0,35,39,0,0,0,35,0,43,0,0
12-41-35,0,0,35,33,33,0,37,0,33,33,34
12-41-45,0,0,34,0,0,0,0,0,33,0,0
12-41-55,0,0,35,35,34,0,36,0,34,34,42
12-42-05,0,33,0,0,0,0,39,0,37,0,39
12-42-15,0,0,36,36,34,0,38,0,37,34,0
12-42-25,0,0,34,0,0,0,34,0,0,0,0
12-42-35,0,0,0,0,0,0,33,0,0,0,0
12-42-55,0,0,0,0,0,0,35,0,0,0,0
12-43-05,0,0,35,34,0,0,34,0,0,0,0
12-43-15,0,0,33,34,33,0,38,0,0,0,0
12-43-25,0,0,36,33,0,0,35,0,34,0,0
12-43-35,0,0,38,33,33,0,36,0,34,33,0
12-43-45,0,0,43,0,0,0,34,0,39,0,33
12-43-55,0,0,33,34,35,0,36,0,33,39,0
12-44-05,35,0,38,45,43,0,54,0,0,35,0
12-44-15,33,0,38,36,35,0,49,0,0,35,0
12-44-25,0,0,36,35,41,0,51,0,0,37,0
12-44-35,33,0,41,38,42,0,53,0,0,35,0
12-44-45,34,0,45,49,43,0,42,0,0,34,0
12-44-55,34,0,40,52,48,0,42,0,0,35,0
12-45-05,33,0,47,44,41,0,51,0,33,36,0
12-45-15,49,0,51,53,48,0,66,0,0,36,0
12-45-25,50,0,63,48,43,0,68,0,0,34,0
12-45-35,51,0,62,48,44,0,68,0,0,35,0
12-45-45,51,0,63,48,46,0,69,0,0,36,0
12-45-55,51,0,63,49,46,0,68,0,0,34,0
12-46-05,50,0,63,47,42,0,68,0,0,35,0
12-46-15,51,0,63,47,38,0,68,0,0,35,0
12-46-25,51,0,62,49,40,0,67,0,0,34,0
12-46-35,48,33,62,55,38,0,70,0,0,34,0
12-46-45,49,0,62,54,42,0,71,0,0,34,0
12-46-55,48,0,63,54,42,0,71,0,0,36,0
12-47-05,48,35,63,55,41,0,70,0,0,34,0
12-47-15,49,39,63,56,41,0,71,0,0,35,0
12-47-25,48,46,62,55,44,0,70,0,0,35,0
12-47-35,48,50,63,55,43,0,71,0,0,35,0
12-47-45,49,46,62,56,43,0,70,0,0,35,0
12-47-55,48,35,62,55,42,0,69,0,0,0,0
12-48-05,48,0,62,54,43,0,70,0,0,0,0
12-48-15,47,0,63,55,48,0,70,0,0,33,0
12-48-25,48,0,62,55,44,0,69,0,0,33,0
12-48-35,48,0,62,55,44,0,69,0,0,0,0
12-48-45,48,35,62,55,43,0,70,0,0,33,0
12-48-55,48,40,62,55,42,0,70,0,0,33,0
12-49-05,47,37,62,54,44,0,70,0,0,33,0
12-49-15,47,45,61,55,44,0,69,0,0,0,0
12-49-25,48,46,63,55,43,0,70,0,0,0,0
12-49-35,47,48,62,55,42,0,70,0,0,33,0
12-49-45,47,48,62,56,44,0,69,0,0,33,0
12-49-55,47,48,62,56,44,0,69,0,0,0,0
12-50-05,47,48,62,54,43,0,70,0,0,33,0
12-50-15,46,51,59,54,45,0,70,0,0,33,0
12-50-25,45,52,59,54,45,0,70,0,0,0,0
12-50-35,45,51,59,54,45,0,71,0,0,0,0
12-50-45,45,51,59,54,45,0,71,0,0,0,0
12-50-55,46,50,59,53,45,0,70,0,0,0,0
12-51-05,45,50,60,55,44,0,70,0,0,0,0
12-51-15,46,51,60,54,45,0,70,0,0,0,0
12-51-25,45,50,59,54,45,0,70,0,0,0,0
12-51-35,46,50,59,54,45,0,71,0,0,0,0
12-51-45,46,51,60,54,45,0,70,0,33,33,0
12-51-55,45,51,61,54,45,0,71,0,0,0,0
12-52-05,46,50,60,54,45,0,70,0,33,0,0
12-52-15,46,51,60,54,45,0,70,0,0,0,0
12-52-25,46,51,61,55,44,0,71,0,0,0,0
12-52-35,46,50,60,54,45,0,71,0,0,0,0
12-52-45,46,51,60,54,44,0,71,0,0,34,0
12-52-55,45,50,60,55,45,0,71,0,0,33,0
12-53-05,46,50,60,54,44,0,71,0,0,33,0
12-53-15,45,51,61,56,46,0,67,0,0,41,0
12-53-25,44,47,62,56,42,0,65,0,0,40,0
12-53-35,45,50,62,57,45,0,66,0,0,40,0
12-53-45,45,52,61,56,46,0,66,0,0,35,0
12-53-55,45,49,62,56,47,0,65,0,0,42,0
12-54-05,45,49,61,56,46,0,65,0,0,43,0
12-54-15,44,48,62,55,47,0,66,0,0,42,0
12-54-25,45,48,62,57,47,0,65,0,0,40,0
12-54-35,44,49,61,56,46,0,65,0,0,41,0
12-54-45,44,49,62,56,47,0,66,0,0,39,0
12-54-55,44,48,62,57,46,0,65,0,0,40,0
12-55-05,44,49,60,57,46,0,65,0,0,41,0
12-55-15,45,48,62,58,46,0,66,0,0,43,0
12-55-25,46,49,63,57,46,0,66,0,0,41,0
12-55-35,45,49,63,57,46,0,65,0,0,41,0
12-55-45,45,49,62,57,46,0,66,0,0,43,0
12-55-55,45,49,62,57,46,0,66,0,0,41,0
12-56-05,45,49,62,56,47,0,66,0,33,43,0
12-56-15,45,50,63,57,46,0,66,0,0,42,0
12-56-25,45,49,62,57,47,0,66,0,0,42,0
12-56-35,45,49,63,57,45,0,65,0,0,43,0
12-56-45,45,49,61,58,46,0,66,0,0,41,0
12-56-55,45,48,63,58,46,0,66,0,0,43,0
12-57-05,45,49,62,57,46,0,66,0,0,42,0
12-57-15,45,49,63,58,47,0,66,0,0,42,0
12-57-25,45,49,63,58,46,0,66,0,0,42,0
12-57-35,45,49,62,57,46,0,66,0,0,42,0
12-57-45,45,49,63,57,46,0,66,0,0,41,0
12-57-55,45,49,62,57,46,0,66,0,0,43,0
12-58-05,45,49,62,57,47,0,65,0,0,42,0
12-58-15,45,49,62,56,46,0,66,0,0,41,0
12-58-25,45,49,62,58,47,0,66,0,0,42,0
12-58-35,45,49,63,58,46,0,66,0,0,42,0
12-58-45,45,49,62,57,46,0,66,0,0,42,0
12-58-55,45,49,63,56,46,0,66,0,0,41,0
12-59-05,45,49,63,57,46,0,66,0,0,42,0
12-59-15,45,49,62,58,46,0,66,0,0,42,0
12-59-25,45,49,62,58,46,0,66,0,0,42,0
12-59-35,45,50,62,57,47,0,65,0,0,42,0
12-59-45,46,49,63,57,47,0,66,0,0,43,0
12-59-55,45,49,62,57,46,0,66,0,0,42,0
13-00-05,45,49,61,56,47,0,66,0,0,42,0
13-00-15,45,50,63,57,47,0,66,0,0,42,0
13-00-25,45,49,62,56,46,0,66,0,0,42,0
13-00-35,45,49,62,57,46,0,66,0,0,43,0
13-00-45,45,49,62,57,46,0,66,0,0,42,0
13-00-55,46,49,62,58,47,0,66,0,0,42,0
13-01-05,45,49,63,58,46,0,66,0,0,41,0
13-01-15,45,48,62,57,45,0,66,0,0,43,0
13-01-25,45,48,62,56,46,0,66,0,0,43,0
13-01-35,45,49,63,58,46,0,66,0,0,43,0
13-01-45,45,49,62,57,47,0,66,0,0,42,0
13-01-55,45,49,61,58,46,0,66,0,0,42,0
13-02-05,45,49,63,58,47,0,66,0,0,41,0
13-02-15,45,48,63,56,47,0,66,0,0,43,0
13-02-25,45,48,63,58,46,0,66,0,0,44,0
13-02-35,45,49,63,57,46,0,65,0,0,40,0
13-02-45,46,49,61,57,47,0,66,0,0,42,0
13-02-55,45,49,62,57,46,0,66,0,0,42,0
13-03-05,45,49,62,58,46,0,66,0,0,40,0
13-03-15,45,49,62,57,46,0,66,0,0,43,0
13-03-25,45,49,63,57,46,0,66,0,0,43,0
13-03-35,45,49,62,56,46,0,66,0,0,43,0
13-03-45,45,49,62,57,47,0,66,0,0,42,0
13-03-55,45,49,63,57,47,0,66,0,0,41,0
13-04-05,45,49,62,56,46,0,66,0,0,42,0
13-04-15,45,49,64,56,47,0,66,0,0,42,0
13-04-25,45,49,62,56,46,0,66,0,0,42,0
13-04-35,45,48,63,58,46,0,66,0,0,43,0
13-04-45,45,49,62,58,47,0,66,0,0,41,0
13-04-55,45,48,63,57,47,0,66,0,0,42,0
13-05-05,45,49,63,58,47,0,65,0,0,43,0
13-05-15,45,48,63,57,47,0,65,0,0,42,0
13-05-25,45,49,62,57,47,0,66,0,0,42,0
13-05-35,45,49,63,57,47,0,66,0,0,40,0
13-05-45,45,49,62,57,46,0,66,0,0,43,0
13-05-55,45,49,62,58,46,0,66,0,0,42,0
13-06-05,45,49,63,57,47,0,66,0,0,43,0
13-06-15,45,49,62,56,46,0,66,0,0,42,0
13-06-25,44,49,63,57,46,0,66,0,0,42,0
13-06-35,45,48,62,57,46,0,66,0,0,42,0
13-06-45,45,48,62,58,46,0,66,0,0,42,0
13-06-55,45,49,62,56,46,0,66,0,0,43,0
13-07-05,45,49,62,57,45,0,66,0,0,43,0
13-07-15,45,49,63,57,47,0,66,0,0,42,0
13-07-25,45,48,63,57,47,0,66,0,0,41,0
13-07-35,45,49,63,58,46,0,66,0,0,43,0
13-07-45,45,48,62,57,47,0,66,0,0,43,0
13-07-55,45,49,62,57,46,0,66,0,0,41,0
13-08-05,45,49,62,57,46,0,66,0,0,43,0
13-08-15,45,49,64,57,46,0,66,0,0,43,0
13-08-25,45,48,63,58,46,0,66,0,0,43,0
13-08-35,45,48,63,57,45,0,66,0,0,42,0
13-08-45,45,49,62,58,45,0,66,0,0,43,0
13-08-55,45,49,62,58,45,0,66,0,0,41,0
13-09-05,45,49,62,57,46,0,66,0,0,43,0
13-09-15,44,49,63,58,45,0,66,0,0,43,0
13-09-25,45,49,61,58,46,0,66,0,0,42,0
13-09-35,45,49,63,57,47,0,66,0,0,42,0
13-09-45,45,49,63,57,46,0,66,0,0,43,0
13-09-55,45,49,62,58,46,0,66,0,0,42,0
13-10-05,45,49,62,57,47,0,66,0,0,43,0
